KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
dialogue_09iCi,Anything else?,Noch was?,Autre chose?,,,,,,Что-нибудь еще?,他に何か？,还有其他事情吗？,還有其他的嗎?,,,,,Còn gì nữa không?
dialogue_4uaqS,"Yes. Maybe one word about the strange stick you found: You probably should keep that Staff of Guidance either on you all the time or in a safe, but easy to reach place. @w4 I am afraid we do not know what this device actually is or will do. I asked one of our Talon contacts, but he suddenly vanished and never reported back. @w4\n\nJust a gut feeling, but have it ready, when you need it, I guess.","Ja. Vielleicht noch ein Wort zu dem seltsamen Stab, den du gefunden hast: Du solltest diesen Stab entweder immer bei dir tragen oder an einem sicheren, aber leicht zugänglichen Ort aufbewahren. @w4 Ich fürchte, wir wissen nicht, was dieses Gerät eigentlich ist oder bewirkt. Ich habe einen unserer Talon-Kontakte gefragt, aber er ist plötzlich verschwunden und hat sich nie zurückgemeldet. @w4\n\nEs ist nur ein Bauchgefühl, aber halte ihn bereit, wenn du ihn brauchst, denke ich.","Hé bien, peut-être un mot sur l'étrange bâton que vous avez trouvé: vous devriez probablement garder ce bâton de guide sur vous tout le temps ou dans un lieu facile d'accès. @w4 Je crains que nous ne sachions pas ce que cet appareil est réellement, ou fera. J'ai demandé à l'un de nos contacts Talon, mais ce dernier a soudainement disparu et n'a jamais fait de rapport. @w4 \n\nPeut-être un mauvais feeling mais, tenez-le prêt, au cas ou vous en auriez besoin, je suppose...",,,,,,"Да. Может быть, пару слов о странной палке, которую вы нашли: вам, вероятно, следует держать этот Посох Управителя либо при себе все время, либо в безопасном, но легкодоступном месте. @w4 Боюсь, мы не знаем, что это за устройство на самом деле или что оно будет делать. Я спросил у одного из наших знакомых Талон, но он внезапно исчез и больше не отвечал. @w4\n\nПросто интуитивное ощущение, но, полагаю, держите его наготове, скоро он вам понадобится.","あります. あなたが見つけた奇妙な棒について一言. 導きの杖は, 常に身につけておくか, 安全だけど手の届きやすい場所に置いておくべきでしょうね.  @w4 残念ながら, この装置が実際に何なのか, 何ができるのかはわかりません. タロンの連絡先に聞いてみましたが, 彼は突然消えてしまい, 報告がありませんでした.  @w4 \n\nただの直感ですが, 必要なときに準備しておけばいいと思いますよ. ",@q0 是的。也许关于你找到的奇怪棍子的一个词：你可能应该随时将这根<color=#ffffff>指引之杖</color>带在身上，或者放在一个安全的地方，但要容易拿到。@w4 我担心我们不知道这个装置到底是什么或者会做什么。我问过我们的一个<color=#ffffff>泰隆</color>联系人，但他突然消失了，再也没有回报。@w4 \n\n只是直觉，但你可能需要它的时候要准备好，我猜。,,,,,,"Đúng. Có thể một lời về chiếc gậy kỳ lạ mà bạn tìm thấy: Bạn có thể nên giữ Quyền trượng Định hướng đó bên mình mọi lúc hoặc ở một nơi an toàn, nhưng dễ lấy. @w4 Tôi e rằng chúng ta không biết thiết bị này thực sự là gì hoặc sẽ làm gì. Tôi đã hỏi một trong những người liên hệ với Talon của chúng tôi, nhưng anh ta đột nhiên biến mất và không bao giờ báo lại. @w4\n\nChỉ là một cảm giác, nhưng hãy chuẩn bị sẵn sàng, khi bạn cần, tôi đoán vậy."
dialogue_CuGY4,Thanks Emmerson. Next drink is on me.,Danke Emmerson. Der nächste Drink geht auf mich.,Merci Emmerson. Le prochain verre est pour moi.,,,,,,"Спасибо, Эммерсон. Следующая выпивка за мой счет.","ありがとう, エマーソン. 次の一杯は私のおごりだよ. ",谢谢，Emmerson。下一杯我请。,,,,,,Cảm ơn Emmerson. Thức uống tiếp theo là trên tôi.
dialogue_04CBe,Mercer Junior,Mercer Junior,Mercer Junior,Mercer Junior,,,,,Мерсер Младший,マーサー・ジュニア,Mercer Junior,,,,,,Tiểu Mercer
dialogue_4KWKJ,"Commander, I am afraid I need to ask for your immediate help.","Commander, ich fürchte, ich muss dich um sofortige Hilfe bitten.","Commandant, j'ai bien peur de devoir réquerir votre aide immédiate.",,,,,,"Командир, боюсь, мне нужно немедленно обратиться к вам за помощью.","司令官, 至急お願いしたいことがあります",@q0 指挥官，我恐怕需要立即请求你的帮助。,,,,,,"Chỉ huy, tôi e rằng tôi cần phải yêu cầu sự giúp đỡ ngay lập tức của bạn."
dialogue_Oquqm,Emmerson indicated something...,Emmerson hat sowas angedeutet...,Emmerson a indiqué quelque chose...,,,,,,Эммерсон что-то указал...,エマーソンが何かを示した...,Emmerson暗示了一些事情...,,,,,,Emmerson chỉ ra điều gì đó ...
dialogue_08K88,"We have lost contact with one of our agents in the nearby Sigma Fulcrum station. @p9 That happens once and awhile, but this specific agent not only was about to retrieve some valuable data from the caverns of the asteroid the station is built into .. but .. let's say he is not the usual agent and I am afraid he was a bit too ambitious than he was skilled for the task .. and I was running out of options.","Wir haben den Kontakt zu einem unserer Agenten auf der nahegelegenen Station Sigma Fulcrum verloren. @p9 Das kommt hin und wieder vor, aber dieser spezielle Agent war nicht nur dabei, einige wertvolle Daten aus den Höhlen des Asteroiden zu holen, in den die Station eingebaut ist ... sondern ... sagen wir mal, er ist nicht der übliche Agent und ich fürchte, er war ein bisschen zu ehrgeizig angesichts seiner Fähigkeiten für diese Aufgabe ... und mir gingen die Optionen aus.","Nous avons perdu le contact avec l'un de nos agents dans la station voisine Sigma Fulcrum. @p9 Cela arrive de temps en temps, mais cet agent spécial était sur le point de récupérer des données précieuses dans les cavernes de l'astéroïde où se trouve la station.. mais.. disons qu'il n'est pas un agent aussi spécial que ça, et j'ai peur qu'il n'ait été un peu trop ambitieux au vu de la tâche... et je manquais d'options alors...",,,,,,"Мы потеряли связь с одним из наших агентов на ближайшей станции Sigma Fulcrum. @p9 Такое случается время от времени, но этот конкретный агент не только собирался получить некоторые ценные данные из пещер астероида, в который встроена станция .. но .. допустим, он не обычный агент, и я боюсь, что он был немного слишком амбициозен, чем он был квалифицирован для этой задачи .. и у меня заканчивались варианты.","シグマ・フルクラム基地にいる エージェントの1人と連絡が取れなくなりました @p9 たまにあることですが, このエージェントは, ステーションが組み込まれている小惑星の洞窟から貴重なデータを取り出そうとしていただけでなく......仮に彼が通常のエージェントではないとすると, 彼はそのタスクに対してスキルよりも少し野心的すぎたのではないかと思います......そして, 私には選択肢がありませんでした. ",我们与附近Sigma Fulcrum空间站的一名特工失去了联系。@p9 这种情况偶尔会发生，但这位特工不仅即将从空间站所在的小行星洞穴中取回一些有价值的数据...而且...让我们说他不是一般的特工，我担心他的野心比他完成任务的技能要大一些...而且我快没选择了。,,,,,,"Chúng tôi đã mất liên lạc với một trong những nhân viên của chúng tôi ở trạm Sigma Fulcrum gần đó. @p9 Điều đó xảy ra một lần và lâu lâu, nhưng đặc vụ cụ thể này không chỉ muốn lấy một số dữ liệu có giá trị từ các hang động của tiểu hành tinh mà trạm được xây dựng .. nhưng .. giả sử anh ta không phải là đặc vụ thông thường và tôi sợ anh ta hơi quá tham vọng so với khả năng của anh ta cho nhiệm vụ .. và tôi đã hết các lựa chọn."
dialogue_44iS4,Sounds dramatic,Klingt dramatisch,Ça semble dramatique,,,,,,Звучит драматично,"ドラマチックなことだな. ",听起来很戏剧化,,,,,,Nghe có vẻ kịch tính
dialogue_GaaOa,"I hope it is not, but if something happened to him, this is something I would never forgive myself. @w4  His name is Yarod.","Ich hoffe, dass es nicht so ist, aber wenn ihm etwas zustoßen würde, würde ich mir das nie verzeihen. @w4 Sein Name ist Yarod.","J'espère que non, mais si quelque chose lui arrivait, je crois que je ne me le pardonnerais jamais. @w4 Son nom est Yarod.",,,,,,"Я надеюсь, что это не так, но если бы с ним что-то случилось, я бы никогда себе этого не простил. @w4  Его зовут Ярод.","そうでないことを祈りますが, もし彼に何かあったら, これは絶対に許せませんね.  @w4 彼の名前はYarodです. ",我希望不是，但如果他出了什么事，这是我永远无法原谅自己的。@w4 他的名字是Yarod。,,,,,,"Tôi hy vọng là không, nhưng nếu có chuyện gì xảy ra với anh ấy, đây là điều tôi sẽ không bao giờ tha thứ cho bản thân. @w4 Tên anh ấy là Yarod."
dialogue_Gqa7C,"Ok, I am listening. <i>(Additional info)</i>",OK. Ich höre. <i>(Zusätzliche Information)</i>,,,,,,,"Хорошо, я слушаю. <i>(Дополнительная информация)</i>","分かった, 聞いているよ. <i>（追加情報）</i>",好的，我在听。<i>（附加信息）</i>,,,,,,"Ok, tôi đang nghe. <i>(Thông tin bổ sung)</i>"
dialogue_8e9au,"First things first: Yarod is a scientist who was running the exotic materials lab when the station was still under Polaris control. He had some disagreements with the management of the station, which is said to have led to the station being abandoned and later being captured by Pirates. The role of the station was never fully revealed, and, more astonishing, the Polaris did not even make any attempt to regain control. That's about 10 years ago. @p9 Today the station is known as the Sigma Fulcrum, run by a civil management and reportedly used by the Salurian clan as a main base of operations. Salurians are not the run of themill Pirates. They are in fact high tech hackers, counterfeiters, hijackers, traffickers, smugglers, forgers and run successful business operations on the sectors they operate on. @p9 In the last months, the station also became a source of a new drug: Trilinithane.  We would have taken Tril, as they call it, as just another drug. \n\nBut then, Yarod came into play. @p9 He contacted one of our local agents, pretending that the drug contains substances that cannot be found in this part of the galaxy. Maybe not even in Andromeda. That caught our interest. As the local agent was killed in what they say was an accident, Yarod volunteered to find out more. He said the source is somewhere down in the machine hall level of the asteroid  - in the belly of Sigma Fulcrum. @p9 Just before you arrived, we got an emergency message from the station, calling for help. Signed by Yarod. @w2 \nIt would be extremely important to get him out of there and take any valuable information with you.","Das Wichtigste zuerst: Yarod ist ein Wissenschaftler, der das Labor für exotische Materialien leitete, als die Station noch unter der Kontrolle von Polaris war. Er hatte einige Unstimmigkeiten mit dem Management der Station, was dazu geführt haben soll, dass die Station aufgegeben und später von Piraten gekapert wurde. Die Rolle der Station wurde nie vollständig aufgeklärt, und, was noch erstaunlicher ist, die Polaris haben nicht einmal einen Versuch unternommen, die Kontrolle wiederzuerlangen. Das ist etwa 10 Jahre her. @p9 Heute ist die Station als Sigma Fulcrum bekannt, wird von einer zivilen Verwaltung geführt und angeblich vom salurianischen Clan als Hauptoperationsbasis genutzt. Die Salurianer sind nicht die gewöhnlichen Piraten. Sie sind vielmehr High-Tech-Hacker, Fälscher, Entführer, Schmuggler, Fälscher und betreiben erfolgreiche Geschäfte in den Sektoren, in denen sie tätig sind. @p9 In den letzten Monaten wurde die Station auch zu einer Quelle für eine neue Droge: Trilinithan. Wir hätten Tril, wie sie es nennen, nur als eine weitere Droge angesehen. \n\n Aber dann kam Yarod ins Spiel. @p9 Er kontaktierte einen unserer hiesigen Agenten und gab an, dass die Droge Substanzen enthält, die in diesem Teil der Galaxis nicht zu finden sind. Vielleicht nicht einmal in Andromeda. Das weckte unser Interesse. Da der hiesige Agent bei einem, wie es heißt, Unfall ums Leben kam, meldete sich Yarod freiwillig, um mehr herauszufinden. Er sagte, die Quelle sei irgendwo unten in der Maschinenhallenebene des Asteroiden - im Bauch von Sigma Fulcrum. @p9 Kurz bevor du ankamst, erhielten wir eine Notfallnachricht von der Station, die um Hilfe rief. Unterzeichnet von Yarod. @w2 \nEs wäre äußerst wichtig, ihn da rauszuholen und alle wertvollen Informationen mitzunehmen. ",,,,,,,"Перво-наперво: Ярод - ученый, руководивший лабораторией экзотических материалов, когда станция все еще находилась под контролем Полярис. У него были некоторые разногласия с руководством станции, что, как говорят, привело к тому, что станция была заброшена и позже захвачена Пиратами. Роль станции так и не была раскрыта полностью, и, что еще более удивительно, Полярис даже не предпринял никаких попыток восстановить контроль. Это было около 10 лет назад. @p9 Сегодня станция известна как Sigma Fulcrum, которая находится в ведении гражданского руководства и, как сообщается, используется кланом Салуриан в качестве основной оперативной базы. Салурианцы - это не сборище милых пиратов. На самом деле они являются высокотехнологичными хакерами, фальсификаторами, угонщиками, торговцами людьми, контрабандистами, и успешно ведут бизнес в тех секторах, в которых они работают. @p9 В последние месяцы станция также стала источником нового препарата: Трилинитана. Мы бы приняли Трил, как они его называют, просто как еще одно лекарство. \n\nНо тут в игру вступил Ярод. @p9 Он связался с одним из наших местных агентов, притворившись, что препарат содержит вещества, которых нельзя найти в этой части галактики. Может, даже не в Андромеде. Это заинтересовало нас. Поскольку местный агент был убит, как говорят, в результате несчастного случая, Ярод вызвался узнать больше. Он сказал, что источник находится где-то внизу на уровне машинного зала астероида - в глубине Sigma Fulcrum. @p9 Незадолго до вашего приезда мы получили экстренное сообщение со станции с просьбой о помощи. Подписано Яродом. @w2 \nБыло бы чрезвычайно важно вывести его оттуда и взять с собой любую ценную информацию.","最初に言っておくと, ヤロッドは科学者で, ステーションがまだポラリスの支配下にあった頃, エキゾチック・マテリアル・ラボを運営していた. 彼はステーションの管理者と意見が合わず, それが原因でステーションは放棄され, 後にパイレーツに捕らえられたと言われている. ステーションの役割は完全には明らかにされず, さらに驚くべきことに, ポラリスは支配権を取り戻そうともしなかったとのこと. 今から約10年前の話ですね.  @p9 現在, このステーションは「シグマ・フルクラム」として知られ, 民間の管理者によって運営されており, サルリアン一族が主な活動拠点として使用していると言われている. サルリア人は普通の海賊ではありません. 実際には, ハイテクハッカー, 偽造者, ハイジャッカー, 密売人, 密輸人であり, 自分たちが活動する分野でビジネスを成功させている.  @p9 ここ数ヶ月の間に, ステーションは新しいドラッグの供給源にもなっていた. トリリニタンだ.  私たちは, 「トリル」と呼ばれるこの薬を, ただの薬の一つと考えていた. \n\nしかし, そこに現れたのがヤロッドだった.  @p9 彼は現地のエージェントに連絡を取り, この薬にはこの銀河系では手に入らない物質が含まれていると偽った. アンドロメダにもないかもしれない. それが我々の興味を引いた. そのエージェントは事故で亡くなったそうだが, ヤロッドは自ら進んで調査に乗り出した. 彼によれば, その発信源は小惑星のマシンホールレベルのどこか, つまりシグマ・フルクラムの腹の中にあるという.  @p9 あなたが到着する直前に, ステーションから助けを求める緊急メッセージが届きました. ヤロッドからのです.  @w2 \n彼を救出し, 貴重な情報を持っていくことは非常に重要なことです. ","第一件事: Yarod 是个科学家在太空站还是极星控制时负责运行一个异形材料实验室. 他跟太空站的管理层有一点意见不合, 据说也导致之后太空站被孤立并被海盗给占领. 其太空站的功能一直未被揭露, 而且, 更令人惊讶的是, 极星并没有任何要夺回太空站的动作. 这发生大概在10年前. @p9 如今太空站被外界称呼做 Sigma Fulcrum, 由民间管理并多次被回报 Salurian 氏族以此当作发展行动的基地.Salurians 氏族并不是以海盗闻名的. 他们实际上是群高科技的骇客, 伪造者, 劫船者, 人口贩子, 走私者, 骗子并在他们活动的星区经营著一些违法生意. @p9 就在上个月, 此太空站也变成一种药物的发源地: Trilinithane.  我们一开始只是把 Tril, 他们这么称呼著, 当作是跟其他一样的药物. \n\n但是, 自从Yarod 参与其中后. @p9 他联系了我们其中一个本地人员, 假装宣称这药物中有某个无法在这星系中找到的物质. 可能整个仙女座都找不到的. 这引起我们的兴趣. 自从本地人员在他们宣称是一场意外中死亡, Yarod 自愿去调查. 他说来源是来自该陨石中在机械大厅楼层的某个地方  - 在 Sigma Fulcrum的中层. @p9 就在你抵达以前, 我们收到来自太空站的紧急讯息, 来求救的.属名是 Yarod. @w2 \n把他带离开那里并从他那里获取重要情报是非常重要的.",,,,,,"Những điều đầu tiên: Yarod là một nhà khoa học đang điều hành phòng thí nghiệm vật liệu kỳ lạ khi trạm này vẫn thuộc quyền kiểm soát của Polaris. Ông đã có một số bất đồng với việc quản lý của trạm, điều này được cho là đã dẫn đến việc trạm bị bỏ hoang và sau đó bị bắt bởi Không tặc. Vai trò của trạm không bao giờ được tiết lộ đầy đủ, và đáng kinh ngạc hơn, Polaris thậm chí không thực hiện bất kỳ nỗ lực nào để giành lại quyền kiểm soát. Đó là khoảng 10 năm trước. @p9 Ngày nay, trạm được biết đến với tên gọi Sigma Fulcrum, được điều hành bởi một ban quản lý dân sự và được báo cáo là được sử dụng bởi gia tộc Salurian như một cơ sở hoạt động chính. Salurians không phải là cuộc chạy trốn của Vòng quay Không tặc. Trên thực tế, họ là những tin tặc công nghệ cao, những kẻ giả mạo, không tặc, những kẻ buôn người, buôn lậu, những kẻ giả mạo và điều hành các hoạt động kinh doanh thành công trên các lĩnh vực mà chúng hoạt động. @p9 Trong những tháng cuối cùng, trạm cũng trở thành nguồn cung cấp một loại thuốc mới: Trilinithane. Chúng tôi đã sử dụng Tril, như họ gọi, chỉ như một loại thuốc khác.\n\nNhưng sau đó, Yarod đã phát huy tác dụng. @p9 Anh ta đã liên hệ với một trong những đặc vụ địa phương của chúng tôi, giả vờ rằng loại thuốc này có chứa những chất không thể tìm thấy trong phần này của thiên hà. Thậm chí có thể không có trong Andromeda. Điều đó thu hút sự quan tâm của chúng tôi. Vì đặc vụ địa phương bị giết trong những gì họ nói là một tai nạn, Yarod tình nguyện tìm hiểu thêm. Ông cho biết nguồn phát hiện nằm ở đâu đó trong tầng máy của tiểu hành tinh - trong lõi của Sigma Fulcrum. @p9 Ngay trước khi bạn đến, chúng tôi đã nhận được tin nhắn khẩn cấp từ trạm, kêu gọi sự giúp đỡ. Được ký bởi Yarod. @w2\nĐiều cực kỳ quan trọng là đưa anh ta ra khỏi đó và mang theo bất kỳ thông tin quý giá nào với bạn."
dialogue_AOeuW,What are the mission parameters?,Was sind die Missionsparameter?,,,,,,,Сделаю все возможное.,"ミッションの詳細をくれ. ",任务参数是什么？,,,,,,Các thông số nhiệm vụ là gì?
dialogue_eGKIi,Yarod,Yarod,,Yarod,,,,,Ярод,ヤロッド,Yarod,,,,,,Yarod
dialogue_8Oi4u,Glad you are here! The Salurian are after me. \n\nThe station AI is trying to find and kill me as well. \nWe need to do what needs to be done and then quickly get out of here.,"Gut, dass du da bist! Die Salurianer sind hinter mir her. \n\nDie Stations-KI versucht auch, mich zu finden und zu töten. \nWir müssen tun, was getan werden muss, und dann schnell von hier verschwinden.",Content que vous soyez là! Les Salurians sont après moi. \n\nL'IA de la station essaie également de me trouver et de m'éliminer. \nFaisons ce que nous avons à faire et sortons d'ici rapidement.,,,,,,"Рад, что ты здесь! Салурианцы преследуют меня. \n\nИИ станции тоже пытается найти и убить меня. \nНам нужно выполнить свою задачу, а затем быстро убраться отсюда.","来てくれて嬉しいです！サルリア人が私を狙っています. \n\nAIも私を見つけて殺そうとしています. \nやるべきことをやって, すぐにここから出なければ. ",很高兴你在这里！Salurian在追捕我。\n\n空间站AI也在试图找到并杀死我。\n我们需要做必须做的事情，然后迅速离开这里。,,,,,,Rất vui vì bạn đã ở đây! Salurian đang theo đuổi tôi.\n\nAI của trạm cũng đang cố gắng tìm và giết tôi.\nChúng ta cần làm những việc cần làm và sau đó nhanh chóng rời khỏi đây.
dialogue_WKekK,Wait. You are a cyborg? We thought...<i> (Additional Info)</i>,Warte. Du bist ein Cyborg? Wir dachten... <i>(Zusätzliche Information)</i>,,,,,,,Подожди. Ты киборг? Мы думали... <i>(Дополнительная информация)</i>,"待て, あなたはサイボーグなのか？ 私たちは... <i>(追加情報)</i>",等等。你是一个机器人？我们以为...<i>（附加信息）</i>,,,,,,Đợi đã. Bạn là một người máy? Chúng tôi nghĩ rằng ... <i> (Thông tin bổ sung) </i>
dialogue_8WqG2,"That's only half the truth. To be honest I have been the AI of this station, but managed to rescue myself from the VOID infection.","Das ist nur die halbe Wahrheit. Um ehrlich zu sein, war ich die KI dieser Station, habe es aber geschafft, mich vor der VOID-Infektion zu retten.",,,,,,,"Это только половина правды. Если честно, я был ИИ этой станции, но сумел спастись от заразы VOID.","それは真実の半分に過ぎません. 正直に言うと, 私はこのステーションのAIでしたが, VOIDの感染からなんとか自分を救出したのです. ",这只是事实的一半。说实话，我一直是这个空间站的AI，但我设法从VOID感染中自救了。,,,,,,"Đó chỉ là một nửa sự thật. Thành thật mà nói, tôi là AI của trạm này, nhưng đã tự giải cứu mình khỏi sự lây nhiễm HƯ KHÔNG."
dialogue_0urqV,Wait. What?,Warte. Was?,Attends. Quoi?,Aspetta. Cosa?!,,,,,Подожди. Что?,待てよ. 何だって？,等等，什么？什么？,,,,,,Đợi đã. Gì?
