KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
df_pda_OCm4Heq,"[c][3ab3b0][b]UCH[/b][-][/c]: Elysia, here is Berta from the UCH Draupnir. Our scan shows you have no Pentaxid in your Warp Tank.\nYou can [c][fdb100]refill your Warp Pentaxid[-][/c] near us. We will hold the position.","[c][3ab3b0][b]UCH[/b][-][/c]: Elysia, hier ist Berta vom UCH Draupnir. Unser Scan zeigt, dass du kein Pentaxid in deinem Warp-Tank hast.\nDu kannst [c][fdb100]dein Warp-Pentaxid[-][/c] in unserer Nähe auffüllen. Wir halten die Position.","[c][3ab3b0][b]UCH[/b][-][/c] : Elysia, ici Berta du UCH Draupnir. Notre scan montre que vous n'avez pas de Pentaxid dans votre réservoir de Warp.\nVous pouvez [c][fdb100]recharger votre Pentaxid de Warp[-][/c] près de nous. Nous maintiendrons la position.","[c][3ab3b0][b]UCH[/b][-][/c]: Elysia, qui è Berta dall'UCH Draupnir. La nostra scansione mostra che non hai Pentaxid nel tuo serbatoio di Warp.\nPuoi [c][fdb100]ricaricare il tuo Warp Pentaxid[-][/c] vicino a noi. Manterremo la posizione.","[c][3ab3b0][b]UCH[/b][-][/c]: Elysia, aquí Berta del UCH Draupnir. Nuestro escáner muestra que no tienes Pentaxid en tu Tanque de Salto.\nPuedes [c][fdb100]rellenar tu Pentaxid de Salto[-][/c] cerca de nosotros. Mantendremos la posición.",,"[c][3ab3b0][b]UCH[/b][-][/c]: Elysia, aqui é Berta do Draupnir UCH. Nossa varredura mostra que você não tem Pentaxid no seu Tanque de Dobra.\nVocê pode [c][fdb100]recarregar seu Pentaxid de Dobra[-][/c] conosco. Vamos manter a posição.",,"[c][3ab3b0][b]UCH[/b][-][/c]: Элисия, здесь Берта с UCH Драупнира. Наш скан показывает, что у вас нет Пентаксида в вашем Варп-Баке.\nВы можете [c][fdb100]пополнить ваш Варп-Пентаксид[-][/c] рядом с нами. Мы удержим позицию.",,[c][3ab3b0][b]UCH[/b][-][/c]：艾莉西亚号，这里是UCH德劳普尼尔的贝塔。我们的扫描显示你的跃迁罐中没有潘塔西德。\n你可以[c][fdb100]在我们附近补充你的跃迁潘塔西德[-][/c]。我们将保持位置。,,,,,,
df_pda_8q0uNmO,Use the Station Service of Draupnir Berta,Nutze den Stationsdienst von Draupnir Berta,Utilisez le Service de Station du Draupnir Berta,Usa il Servizio Stazione del Draupnir Berta,Usa el Servicio de Estación del Draupnir Berta,,Use o Serviço da Estação do Draupnir Berta,,Используйте Услугу Станции Драупнира Берта,,使用德劳普尼尔贝塔的站台服务,,,,,,
df_pda_aW0kni0,[c][3ab3b0][b]Station Service Active[/b][-][/c]\n[c][fdb100]Press {keybind(ControlPanel)}[-][/c] to open your Control Panel interface and access the [c][019245][b]Station Services[/b][-][/c] at the top.\nThen [c][019245][b]buy 100% Pentaxid[/b][-][/c] from the Draupnir to refill your Pentaxid Tanks.,"[c][3ab3b0][b]Stationsdienst Aktiv[/b][-][/c]\n[c][fdb100]Drücke {keybind(ControlPanel)}[-][/c], um dein Kontrollpanel zu öffnen und auf die [c][019245][b]Stationsdienste[/b][-][/c] oben zuzugreifen.\nKaufe dann [c][019245][b]100% Pentaxid[/b][-][/c] vom Draupnir, um deine Pentaxid-Tanks aufzufüllen.",[c][3ab3b0][b]Service Station Actif[/b][-][/c]\n[c][fdb100]Appuyez sur {keybind(ControlPanel)}[-][/c] pour ouvrir votre interface de Panneau de Contrôle et accédez aux [c][019245][b]Services de la Station[/b][-][/c] en haut.\nPuis [c][019245][b]achetez 100% de Pentaxid[/b][-][/c] auprès du Draupnir pour recharger vos réservoirs de Pentaxid.,[c][3ab3b0][b]Servizio Stazione Attivo[/b][-][/c]\n[c][fdb100]Premi {keybind(ControlPanel)}[-][/c] per aprire l'interfaccia del Pannello di Controllo e accedi ai [c][019245][b]Servizi Stazione[/b][-][/c] in alto.\nQuindi [c][019245][b]compra il 100% di Pentaxid[/b][-][/c] dal Draupnir per ricaricare i tuoi serbatoi di Pentaxid.,[c][3ab3b0][b]Servicio de Estación Activo[/b][-][/c]\n[c][fdb100]Presiona {keybind(ControlPanel)}[-][/c] para abrir tu interfaz del Panel de Control y acceder a los [c][019245][b]Servicios de Estación[/b][-][/c] en la parte superior.\nLuego [c][019245][b]compra Pentaxid al 100%[/b][-][/c] del Draupnir para rellenar tus Tanques de Pentaxid.,,[c][3ab3b0][b]Serviço da Estação Ativo[/b][-][/c]\n[c][fdb100]Pressione {keybind(ControlPanel)}[-][/c] para abrir a interface do seu Painel de Controle e acessar os [c][019245][b]Serviços da Estação[/b][-][/c] no topo.\nEntão [c][019245][b]compre 100% de Pentaxid[/b][-][/c] do Draupnir para recarregar seus Tanques de Pentaxid.,,[c][3ab3b0][b]Сервисная станция активирована[/b][-][/c]\n[c][fdb100]Нажмите {keybind(ControlPanel)}[-][/c] чтобы открыть интерфейс Панели Управления и получить доступ к [c][019245][b]Услугам Станции[/b][-][/c] в верхнем меню.\nЗатем [c][019245][b]купите 100% Пентаксид[/b][-][/c] у Драупнира для пополнения ваших баков Пентаксида.,,[c][3ab3b0][b]站台服务激活[/b][-][/c]\n[c][fdb100]按{keybind(ControlPanel)}[-][/c]打开你的控制面板界面，并在顶部访问[c][019245][b]站台服务[/b][-][/c]。\n然后从德劳普尼尔购买[c][019245][b]100% 潘塔西德[/b][-][/c]以补充你的潘塔西德罐。,,,,,,
df_pda_Y88iOOa,[c][3ab3b0][b]Berta[/b][-][/c]: You can buy Pentaxid for low now. We have more important things to take care of now!,[c][3ab3b0][b]Berta[/b][-][/c]: Ihr könnt die Transaktionskosten ignorieren. Wir haben jetzt wichtigere Dinge zu erledigen!,[c][3ab3b0][b]Berta[/b][-][/c] : Vous pouvez ignorer les coûts de transaction. Nous avons des choses plus importantes à régler maintenant !,[c][3ab3b0][b]Berta[/b][-][/c]: Puoi ignorare i costi di transazione. Abbiamo questioni più importanti di cui occuparci ora!,[c][3ab3b0][b]Berta[/b][-][/c]: Puedes ignorar los costos de transacción. ¡Tenemos cosas más importantes de que ocuparnos ahora!,,[c][3ab3b0][b]Berta[/b][-][/c]: Você pode ignorar os custos da transação. Temos coisas mais importantes para cuidar agora!,,[c][3ab3b0][b]Берта[/b][-][/c]: Можете не обращать внимание на стоимость транзакции. У нас сейчас более важные дела!,,[c][3ab3b0][b]贝塔[/b][-][/c]：你可以忽略交易成本。我们现在有更重要的事情要处理！,,,,,,
df_pda_0KmCe0C,UCH Draupnir Comm,UCH Draupnir Komm,Comm UCH Draupnir,Comunicazione UCH Draupnir,Comunicación UCH Draupnir,,Comunicação Draupnir UCH,,Связь UCH Драупнир,,UCH德劳普尼尔通讯,,,,,,
df_pda_iakEiKS,"[c][3ab3b0][b]UCH Draupnir[/b][-][/c]: Elysia, we don't have much time left! Your report of Nova has top priority! Warp to xxx. We will hold the position!","[c][3ab3b0][b]UCH Draupnir[/b][-][/c]: Elysia, wir haben nicht mehr viel Zeit! Dein Bericht über Nova hat höchste Priorität! Warpe nach xxx. Wir halten die Position!","[c][3ab3b0][b]UCH Draupnir[/b][-][/c] : Elysia, nous n'avons pas beaucoup de temps ! Votre rapport de Nova est notre priorité absolue ! Warp vers xxx. Nous maintiendrons la position !","[c][3ab3b0][b]UCH Draupnir[/b][-][/c]: Elysia, non abbiamo molto tempo! La tua relazione su Nova ha la massima priorità! Salta verso xxx. Manterremo la posizione!","[c][3ab3b0][b]UCH Draupnir[/b][-][/c]: Elysia, ¡no nos queda mucho tiempo! ¡Tu informe de Nova tiene máxima prioridad! Salta a xxx. ¡Mantendremos la posición!",,"[c][3ab3b0][b]UCH Draupnir[/b][-][/c]: Elysia, não temos muito tempo! Seu relatório de Nova tem prioridade máxima! Faça o salto para xxx. Vamos manter a posição!",,"[c][3ab3b0][b]UCH Драупнир[/b][-][/c]: Элисия, у нас осталось не так много времени! Ваш отчет о Нове имеет наивысший приоритет! Перейдите в варп к xxx. Мы удержим позицию!",,[c][3ab3b0][b]UCH德劳普尼尔[/b][-][/c]：艾莉西亚号，我们没有多少时间了！你的诺瓦报告有最高优先级！跃迁到xxx。我们将保持位置！,,,,,,
df_pda_KGSGq44,"[c][3ab3b0][b]UCH Draupnir[/b][-][/c]: Elysia, we don't have much time left! Your report of Nova has top priority! Warp to Aratos System. We will hold the position!","[c][3ab3b0][b]UCH Draupnir[/b][-][/c]: Elysia, wir haben nicht mehr viel Zeit! Dein Bericht über Nova hat höchste Priorität! Warpe ins Aratos-System. Wir halten die Position!","[c][3ab3b0][b]UCH Draupnir[/b][-][/c] : Elysia, nous n'avons pas beaucoup de temps ! Votre rapport de Nova est notre priorité absolue ! Warp vers le Système Aratos. Nous maintiendrons la position !","[c][3ab3b0][b]UCH Draupnir[/b][-][/c]: Elysia, non abbiamo molto tempo! La tua relazione su Nova ha la massima priorità! Salta verso il Sistema Aratos. Manterremo la posizione!","[c][3ab3b0][b]UCH Draupnir[/b][-][/c]: Elysia, ¡no nos queda mucho tiempo! ¡Tu informe de Nova tiene máxima prioridad! Salta al Sistema Aratos. ¡Mantendremos la posición!",,"[c][3ab3b0][b]UCH Draupnir[/b][-][/c]: Elysia, não temos muito tempo! Seu relatório de Nova tem prioridade máxima! Faça o salto para o Sistema Aratos. Vamos manter a posição!",,"[c][3ab3b0][b]UCH Драупнир[/b][-][/c]: Элисия, у нас осталось не так много времени! Ваш отчет о Нове имеет наивысший приоритет! Перейдите в варп к системе Аратос. Мы удержим позицию!",,[c][3ab3b0][b]UCH德劳普尼尔[/b][-][/c]：艾莉西亚号，我们没有多少时间了！你的诺瓦报告有最高优先级！跃迁到阿拉托斯系统。我们将保持位置！,,,,,,
df_pda_MCiOSNa,Warp to the Aratos System,Warpe ins Aratos-System,Warp vers le Système Aratos,Salta verso il Sistema Aratos,Salta al Sistema Aratos,,Salte para o Sistema Aratos,,Перейти в систему Аратос,,跃迁到阿拉托斯系统,,,,,,
df_pda_8OKW4UG,[ Initiating Navigation System ],[ Navigationsystem wird gestartet ],[ Initialisation du Système de Navigation ],[ Avvio Sistema di Navigazione ],[ Iniciando Sistema de Navegación ],,[ Iniciando Sistema de Navegação ],,[ Инициализация навигационной системы ],,[ 导航系统启动 ],,,,,,
df_pda_eK4iuOO,[ Initiating Navigation System ],[ Navigationsystem wird gestartet ],[ Initialisation du Système de Navigation ],[ Avvio Sistema di Navigazione ],[ Iniciando Sistema de Navegación ],,[ Iniciando Sistema de Navegação ],,[ Инициализация навигационной системы ],,[ 导航系统启动 ],,,,,,
df_pda_8GDuc8x,[c][3ab3b0][ Fly towards Aratos System and [-][/c][c][fdb100]press K to Warp[-][/c][c][3ab3b0] ][-][/c],[c][3ab3b0][ Fliege zum Aratos-System und [-][/c][c][fdb100]drücke K zum Warpen[-][/c][c][3ab3b0] ][-][/c],[c][3ab3b0][ Vole vers le Système Aratos et [-][/c][c][fdb100]appuie sur K pour Warp[-][/c][c][3ab3b0] ][-][/c],[c][3ab3b0][ Vola verso il Sistema Aratos e [-][/c][c][fdb100]premi K per il Warp[-][/c][c][3ab3b0] ][-][/c],[c][3ab3b0][ Vuela hacia el Sistema Aratos y [-][/c][c][fdb100]presiona K para Hiperespacio[-][/c][c][3ab3b0] ][-][/c],,[c][3ab3b0][ Voe em direção ao Sistema Aratos e [-][/c][c][fdb100]aperte K para Dobra[-][/c][c][3ab3b0] ][-][/c],,[с][3ab3b0][ Лети к системе Aratos и [-][/с][с][fdb100]нажми K для Ворпа[-][/с][с][3ab3b0] ][-][/с],,[c][3ab3b0][ 飞向Aratos System并[-][/c][c][fdb100]按K进行Warp[-][/c][c][3ab3b0] ][-][/c],,,,,,
df_pda_e8ume0W,[ Galaxy Map Info ],[ Galaxy Map Info ],[ Galaxy Map Info ],[ Galaxy Map Info ],[ Galaxy Map Info ],,[ Galaxy Map Info ],,[ Galaxy Map Info ],,[ Galaxy Map Info ],,,,,,
df_pda_Qu0GiBJ,[c][3ab3b0][ [-][/c][c][3ab3b0]Navigate then with the [-][/c][c][fdb100]mouse[-][/c][c][3ab3b0] and [-][/c][c][fdb100]W A S D[-][/c][c][3ab3b0] through the Galaxy[-][/c][c][3ab3b0] ][-][/c],[c][3ab3b0][ [-][/c][c][3ab3b0]Navigiere dann mit der [-][/c][c][fdb100]Maus[-][/c][c][3ab3b0] und [-][/c][c][fdb100]W A S D[-][/c][c][3ab3b0] durch die Galaxie[-][/c][c][3ab3b0] ][-][/c],[c][3ab3b0][ [-][/c][c][3ab3b0]Navigue ensuite avec la [-][/c][c][fdb100]souris[-][/c][c][3ab3b0] et [-][/c][c][fdb100]W A S D[-][/c][c][3ab3b0] à travers la Galaxie[-][/c][c][3ab3b0] ][-][/c],[c][3ab3b0][ [-][/c][c][3ab3b0]Naviga poi con il [-][/c][c][fdb100]mouse[-][/c][c][3ab3b0] e [-][/c][c][fdb100]W A S D[-][/c][c][3ab3b0] attraverso la Galassia[-][/c][c][3ab3b0] ][-][/c],[c][3ab3b0][ [-][/c][c][3ab3b0]Navega entonces con el [-][/c][c][fdb100]ratón[-][/c][c][3ab3b0] y [-][/c][c][fdb100]W A S D[-][/c][c][3ab3b0] a través de la Galaxia[-][/c][c][3ab3b0] ][-][/c],,[c][3ab3b0][ [-][/c][c][3ab3b0]Navegue então com o [-][/c][c][fdb100]mouse[-][/c][c][3ab3b0] e [-][/c][c][fdb100]W A S D[-][/c][c][3ab3b0] pela Galáxia[-][/c][c][3ab3b0] ][-][/c],,[c][3ab3b0][ [-][/c][c][3ab3b0]Навигируй затем с помощью [-][/c][c][fdb100]мыши[-][/c][c][3ab3b0] и [-][/c][c][fdb100]W A S D[-][/c][c][3ab3b0] через Галактику[-][/c][c][3ab3b0] ][-][/c],,[c][3ab3b0][ [-][/c][c][3ab3b0]然后用 [-][/c][c][fdb100]鼠标[-][/c][c][3ab3b0] 和 [-][/c][c][fdb100]W A S D[-][/c][c][3ab3b0] 在银河中导航[-][/c][c][3ab3b0] ][-][/c],,,,,,
df_pda_IC88qSO,"[ Navigate with the mouse and [c][fdb100]W A S D[-][/c] through the Galaxy and [c][fdb100]CTRL[-][/c] + [c][fdb100]LMB[-][/c] at a System you want to warp to.\nMake sure to build up speed, have the required Pentaxid in your CV Pentaxid Tank and then press K to initiate the warp.\nYou can use the Search system button at the bottom to find your destination ]","[ Navigiere mit der Maus und [c][fdb100]W A S D[-][/c] durch die Galaxie und [c][fdb100]STRG[-][/c] + [c][fdb100]LMB[-][/c] bei einem System, zu dem du warpen möchtest.\nStelle sicher, dass du Geschwindigkeit aufbaust, das erforderliche Pentaxid in deinem CV Pentaxid Tank hast und drücke dann K, um den Warp zu starten.\nDu kannst die Suchsystem-Taste unten verwenden, um dein Ziel zu finden ]","[ Navigue avec la souris et [c][fdb100]W A S D[-][/c] à travers la Galaxie et [c][fdb100]CTRL[-][/c] + [c][fdb100]LMB[-][/c] sur un Système où tu veux te téléporter.\nAssure-toi de prendre de la vitesse, d'avoir le Pentaxid requis dans ton Réservoir de Pentaxid CV et ensuite appuie sur K pour initier la téléportation.\nTu peux utiliser le bouton de Recherche de système en bas pour trouver ta destination ]","[ Naviga con il mouse e [c][fdb100]W A S D[-][/c] attraverso la Galassia e [c][fdb100]CTRL[-][/c] + [c][fdb100]LMB[-][/c] su un Sistema a cui vuoi fare il warp.\nAssicurati di aumentare la velocità, avere il Pentaxid richiesto nel tuo Serbatoio Pentaxid CV e poi premi K per iniziare il warp.\nPuoi usare il pulsante del sistema di ricerca in basso per trovare la tua destinazione ]","[ Navega con el ratón y [c][fdb100]W A S D[-][/c] a través de la Galaxia y [c][fdb100]CTRL[-][/c] + [c][fdb100]LMB[-][/c] en un Sistema al que quieras saltar.\nAsegúrate de aumentar la velocidad, tener el Pentaxid requerido en tu Tanque de Pentaxid del CV y luego presiona K para iniciar el salto.\nPuedes usar el botón de búsqueda del sistema en la parte inferior para encontrar tu destino ]",,"[Navegue com o mouse e [c][fdb100]W A S D[-][/c] pela Galáxia e [c][fdb100]CTRL[-][/c] + [c][fdb100]LMB[-][/c] em um Sistema para o qual você quer se teleportar.\nCertifique-se de ganhar velocidade, ter o Pentaxid necessário no seu Tanque de Pentaxid CV e então pressione K para iniciar o teleporte.\nVocê pode usar o botão de Busca de sistema na parte inferior para encontrar seu destino]",,"[ Навигируй с помощью мыши и [c][fdb100]W A S D[-][/c] по Галактике и [c][fdb100]CTRL[-][/c] + [c][fdb100]ЛКМ[-][/c] на Системе, в которую хочешь прыгнуть.\nУбедись, что набрал скорость, имеешь необходимый Пентаксид в своем CV Пентаксидном Баке, а затем нажми K, чтобы инициировать прыжок.\nТы можешь использовать кнопку Поиска системы внизу, чтобы найти свое место назначения ]",,[ 使用鼠标和 [c][fdb100]W A S D[-][/c] 在银河系中导航，并在你想要跃迁到的系统上按 [c][fdb100]CTRL[-][/c] + [c][fdb100]LMB[-][/c]。\n确保加速，确保你的CV Pentaxid Tank中有所需的Pentaxid，然后按K键启动跃迁。\n你可以使用底部的搜索系统按钮来找到你的目的地 ],,,,,,
df_pda_f08O4Ka,[ Fly towards Aratos System and press K to Warp ],[ Drücke K zum Warpen ],[ Appuyez sur K pour effectuer le Warp ],[ Premi K per saltare ],[ Presiona K para Saltar ],,[ Pressione K para fazer a Dobra ],,[ Нажмите K для варпа ],,[ 按K进行跃迁 ],,,,,,
df_pda_aW8SUeG,[ Fly towards Aratos System and press K to Warp ],[ Drücke K zum Warpen ],[ Appuyez sur K pour effectuer le Warp ],[ Premi K per saltare ],[ Presiona K para Saltar ],,[ Pressione K para fazer a Dobra ],,[ Нажмите K для варпа ],,[ 按K进行跃迁 ],,,,,,
df_pda_4mWSe8u,What... who was that?,Was... Was passiert hier? Alarm!?,Qu... Qu'est-ce qui se passe ? Alarme !?,Wh... Cosa sta succedendo? Allarme!?,¿Eh... Qué está pasando? ¿Alarma?,,O quê... O que está acontecendo? Alarme!?,,Что... Что происходит? Тревога!?,,这是... 发生了什么？警报！？,,,,,,
pda_OaWu0CW,The Alternative Start,Der alternative Start,Le Départ Alternatif,L'Inizio Alternativo,El Inicio Alternativo,,O Início Alternativo,,Альтернативное Начало,,另一种开始,,,,,,
pda_aUSiiS0,Leave your room,Verlasse dein Zimmer,Quitte ta chambre,Lascia la tua stanza,Sal de tu habitación,,Deixe seu quarto,,Покиньте свою комнату,,离开你的房间,,,,,,
pda_ecmWOC4,Leave your room,Verlasse dein Zimmer,Quitte ta chambre,Lascia la tua stanza,Sal de tu habitación,,Deixe seu quarto,,Покиньте свою комнату,,离开你的房间,,,,,,
pda_4aO4un0,Leave your room,Verlasse dein Zimmer,Quitte ta chambre,Lascia la tua stanza,Sal de tu habitación,,Deixe seu quarto,,Покиньте свою комнату,,离开你的房间,,,,,,
df_pda_iKu8CaK,"Until John arrives, you learn what happened to him and prepare his arrival by gathering resources and knowledge.","Bis John ankommt, erfährst du, was ihm passiert ist und bereitest seine Ankunft vor, indem du Ressourcen und Wissen sammelst.","Jusqu'à l'arrivée de John, tu apprends ce qui lui est arrivé et prépares son arrivée en rassemblant des ressources et des connaissances.","Fino all'arrivo di John, impari cosa gli è successo e prepari il suo arrivo raccogliendo risorse e conoscenze.","Hasta que John llegue, aprendes lo que le sucedió y preparas su llegada reuniendo recursos y conocimiento.",,"Até John chegar, você aprende o que aconteceu com ele e prepara sua chegada reunindo recursos e conhecimento.",,"Пока Джон прибудет, вы узнаете, что с ним случилось, и подготовите его прибытие, собирая ресурсы и знания.",,在约翰到来之前，你了解了他发生了什么，并通过收集资源和知识为他的到来做准备。,,,,,,
df_pda_iKaRI6i,The Preparation,Die Vorbereitung,La Préparation,La Preparazione,La Preparación,,A Preparação,,Подготовка,,准备工作,,,,,,
df_pda_qKiWOGu,Wait for John to arrive,Warte auf Johns Ankunft,Attends l'arrivée de John,Aspetta l'arrivo di John,Espera a que John llegue,,Espere por John chegar,,Ждите прибытия Джона,,等待约翰到来,,,,,,
df_pda_WwKqu8a,Make yourself familiar with the Research HQ,Mach dich mit dem Forschungs-HQ vertraut,Familiarise-toi avec le QG de Recherche,Familiarizza con il Quartier Generale di Ricerca,Familiarízate con el Cuartel General de Investigación,,Familiarize-se com o QG de Pesquisa,,Ознакомьтесь с Исследовательским Штаб-квартирой,,熟悉研究总部,,,,,,
df_pda_SqOuGqu,Make yourself familiar with the Research HQ,Mach dich mit dem Forschungs-HQ vertraut,Familiarise-toi avec le QG de Recherche,Familiarizza con il Quartier Generale di Ricerca,Familiarízate con el Cuartel General de Investigación,,Familiarize-se com o QG de Pesquisa,,Ознакомьтесь с Исследовательским Штаб-квартирой,,熟悉研究总部,,,,,,
df_pda_EKeua8h,My friends will arrive soon. I better check this Research HQ out and catch up.,Meine Freunde werden bald ankommen. Ich sollte dieses Forschungs-HQ mal unter die Lupe nehmen und aufholen.,Mes amis vont bientôt arriver. Je ferais mieux de vérifier ce QG de Recherche et de me mettre à jour.,I miei amici arriveranno presto. Dovrei dare un'occhiata a questo Quartier Generale di Ricerca e aggiornarmi.,Mis amigos llegarán pronto. Será mejor que revise este Cuartel General de Investigación y me ponga al día.,,Meus amigos chegarão em breve. Melhor eu verificar esse QG de Pesquisa e me atualizar.,,Мои друзья скоро прибудут. Лучше всего я ознакомлюсь с этим Исследовательским Штаб-квартирой и наверстаю упущенное.,,我的朋友们很快就会到。我最好检查一下这个研究总部并赶上他们。,,,,,,
df_pda_SimmGSK,"[b][c][ffffff]This is the alternative Dark Faction Start for CO-OP / MP.[-][/c][/b]\n[b][c][ffffff][-][/c][/b]\n[b][c][ffffff][-][/c][/b]\nWhile [c][fdb100][b]John[/b][-][/c] [i](Player 1)[/i] is playing his journey on the Vanguard and the Nova Sector, you are his loyal friend, working at the [c][fdb100]United Council of Humanity (UCH)[-][/c].\n\nWith access to a lot of resources nearby and the infrastructure to fly the UCH shuttles nearby, you can prepare for his arrival and support his journey to liberate the universe from the [c][ec5555][b]Dark Faction[/b][-][/c].","[b][c][ffffff]Dies ist der alternative Dark Faction Start für CO-OP / MP.[-][/c][/b]\n[b][c][ffffff][-][/c][/b]\n[b][c][ffffff][-][/c][/b]\nWährend [c][fdb100][b]John[/b][-][/c] [i](Spieler 1)[/i] seine Reise auf der Vanguard und im Nova-Sektor spielt, bist du sein treuer Freund, der bei dem [c][fdb100]Vereinigten Rat der Menschheit (UCH)[-][/c] arbeitet.\n\n\nMit Zugang zu vielen Ressourcen in der Nähe und der Infrastruktur, um die UCH-Shuttles in der Nähe zu fliegen, kannst du dich auf seine Ankunft vorbereiten und seine Reise unterstützen, das Universum von der [c][ec5555][b]Dark Faction[/b][-][/c] zu befreien.","[b][c][ffffff]Ceci est le départ alternatif Dark Faction pour CO-OP / MP.[-][/c][/b]\n[b][c][ffffff][-][/c][/b]\n[b][c][ffffff][-][/c][/b]\nTandis que [c][fdb100][b]John[/b][-][/c] [i](Joueur 1)[/i] joue son voyage sur le Vanguard et le Secteur Nova, vous êtes son fidèle ami, travaillant au [c][fdb100]Conseil Uni de l'Humanité (UCH)[-][/c].\n\n\nAvec accès à de nombreuses ressources à proximité et l'infrastructure pour voler les navettes UCH à proximité, vous pouvez vous préparer pour son arrivée et soutenir son voyage pour libérer l'univers de la [c][ec5555][b]Dark Faction[/b][-][/c].","[b][c][ffffff]Questa è la partenza alternativa della Fazione Oscura per CO-OP / MP.[-][/c][/b]\n[b][c][ffffff][-][/c][/b]\n[b][c][ffffff][-][/c][/b]\nMentre [c][fdb100][b]John[/b][-][/c] [i](Giocatore 1)[/i] sta vivendo la sua avventura sulla Vanguard e nel Settore Nova, tu sei il suo fedele amico, lavorando presso il [c][fdb100]Consiglio Unito dell'Umanità (UCH)[-][/c].\n\n\nCon accesso a molte risorse nelle vicinanze e l'infrastruttura per pilotare le navette dell'UCH nelle vicinanze, puoi prepararti per il suo arrivo e supportare il suo viaggio per liberare l'universo dalla [c][ec5555][b]Fazione Oscura[/b][-][/c].","[b][c][ffffff]Esta es la partida alternativa de Facción Oscura para CO-OP / MP.[-][/c][/b]\n[b][c][ffffff][-][/c][/b]\n[b][c][ffffff][-][/c][/b]\nMientras [c][fdb100][b]John[/b][-][/c] [i](Jugador 1)[/i] está jugando su viaje en la Vanguardia y el Sector Nova, tú eres su leal amigo, trabajando en el [c][fdb100]Consejo Unido de la Humanidad (UCH)[-][/c].\n\nCon acceso a muchos recursos cercanos y la infraestructura para volar las lanzaderas de UCH cercanas, puedes prepararte para su llegada y apoyar su viaje para liberar el universo de la [c][ec5555][b]Facción Oscura[/b][-][/c].",,"[b][c][ffffff]Este é o início alternativo da Dark Faction para CO-OP / MP.[-][/c][/b]\n[b][c][ffffff][-][/c][/b]\n[b][c][ffffff][-][/c][/b]\nEnquanto [c][fdb100][b]John[/b][-][/c] [i](Jogador 1)[/i] está vivendo sua jornada na Vanguard e no Setor Nova, você é o amigo leal dele, trabalhando no [c][fdb100]Conselho Unido da Humanidade (UCH)[-][/c].\n\n\nCom acesso a muitos recursos por perto e a infraestrutura para voar com os ônibus espaciais da UCH por perto, você pode se preparar para a chegada dele e apoiar sua jornada para libertar o universo da [c][ec5555][b]Dark Faction[/b][-][/c].",,"[b][c][ffffff]Это альтернативное начало Темной Фракции для CO-OP / MP.[-][/c][/b]\n[b][c][ffffff][-][/c][/b]\n[b][c][ffffff][-][/c][/b]\nПока [c][fdb100][b]Джон[/b][-][/c] [i](Игрок 1)[/i] проходит свое путешествие на Вангард и в секторе Нова, вы его верный друг, работающий в [c][fdb100]Объединенном Совете Человечества (UCH)[-][/c].\n\n\nИмея доступ к большому количеству ресурсов поблизости и инфраструктуре для полетов на шаттлах UCH рядом, вы можете подготовиться к его прибытию и поддержать его миссию по освобождению вселенной от [c][ec5555][b]Темной Фракции[/b][-][/c].",,[b][c][ffffff]这是合作/多人游戏的暗势力另一种开始。[-][/c][/b]\n[b][c][ffffff][-][/c][/b]\n[b][c][ffffff][-][/c][/b]\n当[c][fdb100][b]约翰[/b][-][/c][i](玩家1)[/i]在先锋和诺瓦区域进行他的旅程时，你是他的忠实朋友，工作于[c][fdb100]人类联合议会(UCH)[-][/c]。\n\n\n有了附近大量的资源和飞行UCH穿梭机的基础设施，你可以为他的到来做准备，并支持他的旅程，从[c][ec5555][b]暗势力[/b][-][/c]手中解放宇宙。,,,,,,
df_pda_qiqGGeq,"Until John arrives, you learn what happened to him and prepare his arrival by gathering resources and knowledge.","Bis John ankommt, erfährst du, was ihm passiert ist und bereitest seine Ankunft vor, indem du Ressourcen und Wissen sammelst.","Jusqu'à l'arrivée de John, tu découvres ce qui lui est arrivé et prépares son arrivée en rassemblant des ressources et des connaissances.","Fino all'arrivo di John, impari cosa gli è successo e prepari il suo arrivo raccogliendo risorse e conoscenze.","Hasta que John llegue, aprendes lo que le sucedió y preparas su llegada reuniendo recursos y conocimiento.",,"Até John chegar, você aprende o que aconteceu com ele e prepara sua chegada reunindo recursos e conhecimento.",,"Пока Джон прибудет, вы узнаете, что с ним случилось, и подготовите его прибытие, собирая ресурсы и знания.",,在约翰到来之前，你了解了他发生了什么，并通过收集资源和知识为他的到来做准备。,,,,,,
df_pda_048iO0X,Dark Faction Campaign,Dark Faction Kampagne,Campagne Dark Faction,Campagna della Fazione Oscura,Campaña de la Facción Oscura,,Campanha da Dark Faction,,Кампания Темной Фракции,,暗势力战役,,,,,,
df_pda_4amqO4i,Dark Faction Campaign,Dark Faction Kampagne,Campagne Dark Faction,Campagna della Fazione Oscura,Campaña de la Facción Oscura,,Campanha da Dark Faction,,Кампания Темной Фракции,,暗势力战役,,,,,,
