KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
TurretEnemyArtillery,[c][FF0000]Cannon Turret[-][/c],Artillerie-Geschützturm (Alien),Tourelle d'artillerie (Alien),Torretta Artiglieria (Aliena),Torreta de artillería (Alien),,Torre de Artilharia (Alienígena),Wieża Artylerii (Obcy),Артиллерийская турель (Чужие),砲台(エイリアン),重炮炮台 (外星),重砲砲台 (外星),,,Πυργίσκος Πυροβόλο (Εξωγήινο),,Tháp pháo (ngoài hành tinh)
DroneSpawner,Drone Spawn,Drohnen-Spawn,Spawn Drone,Spawner di Droni,Aparición de Dron,,Spawner de Drone,Spawn dron,Спавнер Дронов,ドローン作成,无人机生成器,無人機生成器,,,Δημιουργία Drone,,Trạm Tái Tạo Drone
DroneSpawner2,Drone Spawn 2,Drohnen-Spawn 2,Spawn Drone 2,Spawner di Droni 2,Aparición de Dron 2,,Spawner de Drone 2,Spawn dron 2,Спавнер Дронов 2,ドローン作成2,无人机生成器 2,無人機生成器 2,,,Δημιουργία Drone 2,,Trạm Tái Tạo Drone 2
StandingTalon,Tal'on (idle),Talon (stehend),Talon (debout),Talon (in piedi),Talon (de pie),,Talon (em pé),Szpon (stojący),Талон (стоит),タロン(スタンディング),泰隆 (站立),泰隆 (站立),,,Τάλον (Μόνιμος),,Talon (đứng)
StandingAlienAssassin,Renegade (idle),Renegade (stehend),Renegade (debout),Assassino Rosso (in piedi),Asesino Rojo (de pie),,Assassino Vermelho (em pé),Czerwony zabójca (stojący),Красный ассассин (стоит),レッドアサシン(スタンディング),血红刺客 (站立),血紅刺客 (站立),,,Κόκκινος Δολοφόνος (Μόνιμος),,Sát thủ đỏ (đứng)
StandingHexapod,Coordinator (idle),Coordinator (stehend),Coordinator (debout),Hexapod (In Piedi),Hexápodo (de pie),,Hexapod (em pé),Hexapod (stojący),Гексапод (стоит),ヘキサポッド(スタンディング),昆虫 (站立),外星蟲人 (站立),,,Εξάποδο (Μόνιμο),,Khung Lục Giác (đứng)
HoverEngineSmallDeco,Station Hover Engine,Kleines Schwebesystem (Deko),Petit moteur Hover (déco),Motore Hovercraft Piccolo (Deco),Motor Levitacion Pequeño (Deco),,Motos Planador Pequeno (Deco),Mały silnik magnetyczny (dekoracja),Двигатель парения малый (декор),ホバーエンジン小(デコ),小悬浮引擎 (装饰),小懸浮引擎 (裝飾),,,Μικρή Μηχανή Hover (Διακοσμητική),,Động cơ phản hấp dẫn Nhỏ (TTri)
HoverEngineLargeDeco,Station Hover Drive,Großes Schwebesystem (Deko),Grand moteur Hover (déco),Motore Hovercraft Grande (Deco),Motor Levitacion Grande (Deco),,,,Двигатель парения большой (декор),ホバーエンジン大(デコ),,大懸浮引擎 (裝飾),,,Μεγάλη Μηχανή Hover (Διακοσμητική),,Động cơ phản hấp dẫn Lớn (TTri)
DancingAlien3,Dancing Alien,Tanzendes Alien,Alien dansant,Alieno Danzante,Alienigéna Bailando,,Alien Dançando,Tańczący obcy,Танцующий инопланетянин,ダンシングエイリアン,跳舞的外星人 3,跳舞的外星人 3,,,Εξωγήινος που Χορεύει,,Vũ công ngoài hành tinh
DancingAlien4,Dancing Alien,Tanzendes Alien,Alien dansant,Alieno Danzante,Alienigéna Bailando,,Alien Dançando,Tańczący obcy,Танцующий инопланетянин,ダンシングエイリアン,跳舞的外星人 4,跳舞的外星人 4,,,Εξωγήινος που Χορεύει,,Vũ công ngoài hành tinh
Beer,Beer,Bier,Bière,Birra,Cerveza,,,,Корневое пиво,ルートビール,,啤酒,,,Μπύρα,,Bia Rễ
SurvivalTool,[c][37D2FF]Survival Multitool[-][/c],Überlebens-Multiwerkzeug,Outil de survie,Strumento di Sopravvivenza,Herramienta de Supervivencia,,Ferramenta de Sobrevivência,Narzędzie surwiwalowe,Инструмент выживания,サバイバルツール,生存工具,生存工具,,,Εργαλείο Επιβίωσης,,Công cụ sinh tồn
SproutDead,Dead Plant,Verwelkter Keimling,Pousse morte,Germoglio morto,Brote Muerto,,Broto Morto,Martwy kiełek,Мертвый росток,死滅した芽,枯萎嫩芽,枯萎嫩芽,,,Νεκρός Σπόρος,,Mầm chết
ContainerHarvestControllerSmall,Harvest Controller (Small),Container Kontrollelement (Erze und Holz),Container modulable (récolte),Nucleo Gruppo di Carico (Minerali e Legno),Controlador de Contenedor (mineral y madera),,Controlador de Contêineres (Minério e Madeira),Kontroler kontenerów (surowce),Контроллер контейнера (Руда и Дерево),コンテナコントローラ(鉱石/木材),小容器控制器 (矿石和木材),小容器控制器 (礦石和木材),,,Ελεγκτής Δοχείου (Πετρώματα και Ξύλο),,Bộ điều khiển thùng chứa (Quặng và Gỗ)
ContainerHarvestControllerLarge,Harvest Controller (Large),Container Kontrollelement (Erze und Holz),Container modulable (récolte),Nucleo Gruppo di Carico (Minerali e Legno),Controlador de Contenedor (mineral y madera),,Controlador de Contêineres (Minério e Madeira),Kontroler kontenerów (surowce),Контроллер контейнера (Руда и Дерево),コンテナコントローラ(鉱石/木材),大容器控制器 (矿石和木材),大容器控制器 (礦石和木材),,,Ελεγκτής Δοχείου (Πετρώματα και Ξύλο),,Bộ điều khiển thùng chứa (Quặng và Gỗ)
ContainerAmmoControllerSmall,Ammunition Controller (Small),Container Kontrollelement (Munition),Caisse munitions modulable,Nucleo Gruppo di Carico (Munizioni),Controlador de Contenedor (munición),,Controlador de Contêineres (Munição),Kontroler kontenerów (amunicja),Контроллер контейнера (Боеприпасы),コンテナコントローラ(弾薬),小容器控制器 (弹药),小容器控制器 (彈藥),,,Ελεγκτής Δοχείου (Πυρομαχηκά),,Bộ điều khiển thùng chứa (Đạn)
ContainerAmmoControllerLarge,Ammunition Controller (Large),Container Kontrollelement (Munition),Caisse munitions modulable,Nucleo Gruppo di Carico (Munizioni),Controlador de Contenedor (munición),,Controlador de Contêineres (Munição),Kontroler kontenerów (amunicja),Контроллер контейнера (Боеприпасы),コンテナコントローラ(弾薬),大容器控制器 (弹药),大容器控制器 (彈藥),,,Ελεγκτής Δοχείου (Πυρομαχηκά),,Bộ điều khiển thùng chứa (Đạn)
FastRocketGV,[c][0088FF]70mm Infrared Homing SAM[-][/c],[c][0088FF]70mm zielsuchende Rakete[-][/c],70mm H-MSL,70mm H-MSL,Misil Buscador 70mm,,130mm H-MSL,130mm H-MSL,130 мм ракета с ГСН,130mm H-MSL,130mm自导火箭弹 (GV用),130mm自導火箭彈 (GV用),,,130mm H-MSL,,130mm H-MSL
ContainerLargeBlocks,Cargo Containers (Large),Frachtboxen,Containers,Contenitori di Stoccaggio,Cajas de Carga,,Conteiner de Carga,Skrzynie,Ящики хранения,カーゴボックス,大货箱方块组,大貨箱方塊組,,,Κουτιά Φορτίων,,Các Thùng Hàng
ContainerSmallBlocks,Cargo Boxes (Small),Frachtboxen,Containers,Contenitori di Stoccaggio,Cajas de Carga,,Conteiner de Carga,Skrzynie,Ящики хранения,カーゴボックス,小货箱方块组,小貨箱方塊組,,,Κουτιά Φορτίων,,Các Thùng Hàng
ContainerAmmoLarge,Ammo Box,Munitionskiste,Caisse de munitions,Contenitore Munizioni,Caja de Munición,,Container de Munição,Skrzynia na amunicję,Боекомплект,大型弾薬箱,弹药箱,大彈藥箱,,,Κουτί Πυρομαχικών,,Hộp đạn
PlasticMaterial,Carbon Substrate,Kohlenstoffsubstrat,Substrat de carbone,Substrato di Carbonio,Sustrato de carbono,,Substrato de Carbono,Substrat węglowy,Углеродный субстрат,カーボン基質,碳复合材料,碳基化合物,,,Υπόστρωμα Άνθρακα,,Chất nền carbon
utsWatt,W,EE,W,W,W,,PU,W,Вт,PU,瓦（相对）,瓦（相對）,,,PU,,PU
utsWatthour,W/h,EEh,Wh,W/h,Wh,,PUh,Wh,Вт*ч,PUh,瓦时（相对）,瓦時（相對）,,,PUh,,PUh
utsVolume,L,LE,V,V,L,,SU,l,ст.ед.,SU,立方米（相对）,立方米（相對）,,,SU,,SU
ContainerMS01Small,Cargo Container,Frachtbox,Container,Contenitore di Stoccaggio,Caja de carga,,Container de Carga,Kontener,Ящик хранения,cargo Box,货箱,貨箱,,,Κουτί Φορτίου,,Thùng hàng
ScifiContainer1Small,Storage Box,Frachtbox 1,Container 1,Contenitore di Stoccaggio 1,Caja de carga 1,,Container de Carga 1,Kontener 1,Ящик хранения 1,cargo BoxⅠ,货物箱 1,貨箱1,,,Κουτί Φορτίου 1,,Thùng hàng 1
ScifiContainer2Small,Cargo Drum,Frachtbox 2,Container 2,Contenitore di Stoccaggio 2,Caja de carga 2,,Container de Carga 2,Kontener 2,Ящик хранения 2,cargo BoxⅡ,货物箱 2,貨箱2,,,Κουτί Φορτίου 2,,Thùng hàng 2
ScifiContainerPowerSmall,Storage Pack,Frachtbox 3,Container 3,Contenitore di Stoccaggio 3,Caja de carga 3,,Container de Carga 3,Kontener 3,Ящик хранения 3,cargo BoxⅢ,货物箱 3,貨箱3,,,Κουτί Φορτίου 3,,Thùng hàng 3
ContainerMS01Large,Cargo Container,Frachtbox,Container,Contenitore di Stoccaggio,Caja de carga,,Container de Carga,Kontener,Ящик хранения,cargo Box,货箱,貨箱,,,Κουτί Φορτίου,,Thùng hàng
ScifiContainer1Large,Industrial Cargo Container,Frachtbox 1,Container 1,Contenitore di Stoccaggio 1,Caja de carga 1,,Container de Carga 1,Kontener 1,Ящик хранения 1,cargo BoxⅠ,货物箱 1,貨箱1,,,Κουτί Φορτίου 1,,Thùng hàng 1
ScifiContainer2Large,Industrial Flat Container,Frachtbox 2,Container 2,Contenitore di Stoccaggio 2,Caja de carga 2,,Container de Carga 2,Kontener 2,Ящик хранения 2,cargo BoxⅡ,货物箱 2,貨箱2,,,Κουτί Φορτίου 2,,Thùng hàng 2
ScifiContainerPowerLarge,Industrial Framed Cargo Container,Frachtbox 3,Container 3,Contenitore di Stoccaggio 3,Caja de carga 3,,Container de Carga 3,Kontener 3,Ящик хранения 3,cargo BoxⅢ,货物箱 3,貨箱3,,,Κουτί Φορτίου 3,,Thùng hàng 3
CargoContainerSmall,Reinforced Container,Frachtbox 4,Container 4,Contenitore di Stoccaggio 4,Caja de carga 4,,Container de Carga 4,Kontener 4,Ящик хранения 4,cargo BoxⅣ,货物箱 4,貨物箱 4,,,Κουτί Φορτίου 4,,Thùng hàng 4
CargoContainerMedium,Large Reinforced Container,Frachtbox 5,Container 5,Contenitore di Stoccaggio 5,Caja de carga 5,,Container de Carga 5,Kontener 5,Ящик хранения 5,cargo BoxⅤ,货物箱 5,貨物箱 5,,,Κουτί Φορτίου 5,,Thùng hàng 5
CargoContainerSV,Storage Box,Frachtbox 4,Container 4,Contenitore di Stoccaggio 4,Caja de carga 4,,Container de Carga 4,Kontener 4,Ящик хранения 4,cargo BoxⅥ,货物箱 4,貨物箱 4,,,Κουτί Φορτίου 4,,Thùng hàng 4
ConstructorT0,Small Constructor,Kleiner Konstruktor,Petit Constructeur,Costruttore Piccolo,Constructor Pequeño,,Construtor Pequeno,Mały konstruktor,Малый Конструктор,小型コンストラクタ,小型建造机,小型建造機,,,Μικρός Κατασκευαστής,,Máy chế tạo nhỏ
ttwHVConstructor,Mobile Constructor,Kleiner Konstruktor,Petit Constructeur,Costruttore Piccolo,Constructor Pequeño,,Construtor Pequeno,Mały konstruktor,Малый Конструктор,小型コンストラクタ,小型建造机,小型建造機,,,Μικρός Κατασκευαστής,,Máy chế tạo nhỏ
ConstructorHV,Mobile Constructor,Kleiner Konstruktor,Constructeur mobile,Costruttore Piccolo,Costructor Pequeño,,Construtor Pequeno,Mały konstruktor,Малый Конструктор,小型コンストラクタ,小型建造机,小型建造機,,,Μικρός Κατασκευαστής,,Máy chế tạo nhỏ
ThrusterGVRoundLarge,Large Ion Thruster (HV),Schubdüse L,Propulseur L,Propulsore L,Propulsor L,,Propulsor L,Silnik L,Двигатель Б,大型スラスタ,推进器 L,推進器 L,,,Ωθητήρας L,,Động cơ đẩy L
ThrusterGVRoundLargeT2,Large Plasma Thruster (HV),Schubdüse L (T2),Propulseur L (v2),Propulsore L (L2),Propulsor (L)(Nv.2),,Propulsor L (T2),Silnik L (T2),Двигатель Б (К2),大型スラスタ(T2),推进器 L (T2),推進器 L (T2),,,Ωθητήρας L (Τ2),,Động cơ đẩy L (T2)
ThrusterGVRoundNormalT2,Medium Plasma Thruster,Schubdüse M (T2),Propulseur M (v2),Propulsore M (L2),Propulsor (M)(Nv.2),,Propulsor M (T2),,Двигатель С (К2),中型スラスタ(T2),推进器 M (T2),推進器 M (T2),,,Ωθητήρας Μ (Τ2),,Động cơ đẩy M (T2)
WoodExtended,Wooden Block,Holzblock,Bloc bois,Blocco di Legno,Bloque de madera,,Bloco de Madeira,Blok drewniany,Деревянный блок,ウッド,木质方块,木方塊,,,Ξύλινο Μπλοκ,,Khối gõ
ConcreteExtended,Concrete Block,Betonblock,Bloc béton,Blocco di Calcestruzzo,Bloques de Hormigón,,Bloco de Concreto,Blok betonowy,Бетонный блок,コンクリート,水泥方块,混凝土方塊,,,Τσιμεντένιο Μπλοκ,,Khối bê tông
ConcreteArmoredExtended,Reinforced Concrete Blocks,Armierte Betonblöcke,Blocs béton armé,Blocchi di Cemento Armato,Bloques de hormigón armado,,Blocos de Concreto Reforçados L,Bloki żelbetowe (grupa),Укрепленные бетонные блоки,強化コンクリート,加固水泥方块组,加固水泥方塊組,,,Ενισχυμένο Τσιμεντένιο Μπλοκ,,Khối bê tông bọc thép
PlasticExtendedLarge,Carbon Fiber Block (Large),Kohlenstoffverbund-Block L,Bloc composite de carbone L,Blocco di Carbonio L,Bloque compuesto de carbono L,,Bloco Composto de Carbono L,Blok z włókna węglowego L,Углеродный Композитный Блок Б,カーボンL,碳复合材料方块 大,碳複合材料方塊 大,,,Πλαστικό Μπλοκ L,Plastick blokken L,Khối tổng hợp carbon L
HullExtendedLarge,Steel Block (Large),Stahlblock L,Bloc acier L,Blocco di Acciaio L,Bloque de acero L,,Bloco de Aço L,Blok stalowy L,Стальной блок Б,スチールL,钢制方块 大,鋼鐵大方塊,,,Μπλοκ Ατσάλι L,,Thép khối L
HullArmoredExtendedLarge,Hardened Steel Block (Large),Gehärteter Stahlblock L,Bloc acier blindé L,Blocco di Acciaio Rinforzato L,Bloque de acero endurecido L,,Bloco de Aço Temperado L,Blok ze stali hartowanej L,Прочный стальной блок Б,硬化スチールL,加固钢制方块 大,硬化鋼大方塊,,,Μπλοκ Σκληρό Ατσάλι L,,Thép tôi cứng L
HullCombatExtendedLarge,Combat Steel Block (Large),Gefechts-Stahlblock L,Bloc acier militaire L,Blocco di Acciaio da Combattimento L,Bloque de acero de combate L,,Bloco de Aço Combate L,Blok ze stali bojowej L,Блок из оружейной стали Б,戦闘用スチールL,战术钢制方块 大,戰鬥鋼大方塊,,,Μπλοκ Ατσάλι Μάχης L,,Khối thép chiến đấu L
AlienExtended,Xenosteel Block,Xeno Stahlblock,Bloc Xeno acier,Blocco di Acciaio Xeno,Bloque de acero Xeno,,Bloco de Aço Xeno,,Ксено стальной блок,ジノスチール,异种钢制方块,異種鋼製方塊,,,Ατσάλινο Μπλοκ Xeno,,Khối thép Xeno
HullExtendedSmall,Steel Block (Small),Stahlblock S,Bloc acier S,Blocco di Acciaio S,Bloque de acero S,,Bloco de Aço S,Blok stalowy S,Стальной блок М,スチールS,钢制方块 小,鋼鐵小方塊,,,Μπλοκ Ατσάλι S,,Khối thép S
HullArmoredExtendedSmall,Hardened Steel Block (Small),Gehärteter Stahlblock S,Bloc acier blindé S,Blocco di Acciaio Rinforzato S,Bloque de acero endurecido S,,Bloco de Aço Temperado S,Blok ze stali hartowanej S,Прочный стальной блок М,硬化スチールS,加固钢制方块 小,硬化鋼小方塊,,,Μπλοκ Σκληρό Ατσάλι S,,Khối thép cứng S
HullCombatExtendedSmall,Combat Steel Blocks (Small),Gefechts-Stahlblöcke S,Blocs acier militaire S,Blocchi Acciaio da Combattimento S,Bloques de acero de combate S,,Blocos de Aço de Combate S,,Блоки оружейной стали М,戦闘用スチールS,战术钢制方块组 小,戰術鋼製方塊組 小,,,Ατσάλινα Μπλοκ Μάχης S,,Khối thép chiến đấu S
PlasticExtendedSmall,Carbon Fiber Blocks (Small),Kohlenstoffverbund-Blöcke S,Blocs composite de carbone S,Blocchi di Carbonio S,Bloques compuestos de carbono S,,Blocos Compostos de Carbono S,Bloki z włókien węglowych S,Углеродные Композитные Блоки М,カーボンS,碳复合材料方块组 小,碳複合材料方塊組 小,,,Πλαστικά Μπλοκ S,,Khối tổng hợp carbon S
plwBodyTemperature,Suit Temperature:,Anzugtemperatur:,Température armure:,Temperatura Tuta:,Temperatura del traje:,,Temperatura da Armadura:,Temperatura w skafandrze:,Температура костюма:,体温:,体温:,身體溫度：,,,Θερμοκρασία Στολής:,,Nhiệt độ phù hợp:
bkiBandages,[c][FF5555]Restores 100 health.[-][/c]\nA treated bandage that binds wounds and accelerates healing.\n\n[c][00FF00]Use from the toolbar with LMB or from Inventory with Shift+RMB[-][/c],Stellt ca 85 Gesundheitspunkte wieder her. Benutzung aus Schnellzugriff via LMT und aus Inventar via Shift+RMT.,Restaure environ 85 points de vie. Peut être utilisé depuis la barre outils (Clic gauche) ou depuis l'inventaire (Maj+Clic droit).,Ripristina circa 85 punti salute. Utilizzabile con PSM dalla Cintura o con Maiusc+PDM dall'Inventario,Restaura aprox. 85 de salud. Usar con BIR desde la barra de herramientas o desde el inventario con Shift+BDR,,Restaura cerca de 85 saúde. Usar com BtnEsq da barra de ferramentas ou do Inventário com Shift+BtnDir.,"Przywraca około 85 życia. Użyj z paska narzędzi za pomocą LPM, bądź też z inwentarza przy użyciu kombinacji Shift+PPM",Востанавливает 85 здоровья. Используется ЛКМ с панели инструментов или из инвентаря Shift+ПКМ.,[c][ffffff]ヘルスを ~85 回復させる[-][/c]\n- -\n[c][ffffff]適用: [-][/c][c][7dff7d]Shift+RMB[-][/c][c][ffffff]  (インベントリ) または[-][/c][c][7dff7d]LMB[-][/c][c][ffffff]  (ツールバー) [-][/c]\n- -\n[c][ffffff][u]詳細:[/u] Empyriopedia ([-][/c][c][7dff7d]F1[-][/c][c][ffffff]) > Afflictions & Medical items.[-][/c],回复大约85生命。在快捷栏内点击鼠标左键使用或在背包里按Shift+鼠标右键使用。,[c][ffffff]恢復85 生命值[-][/c]\n- -\n[c][ffffff]使用: [-][/c][c][7dff7d]Shift+滑鼠右鍵RMB[-][/c][c][ffffff] (背包) or [-][/c][c][7dff7d]左鍵[-][/c][c][ffffff] (在快捷欄選取)[-][/c]\n- -\n[c][ffffff][u]更多訊息:[/u] Empyriopedia百科 ([-][/c][c][7dff7d]F1[-][/c][c][ffffff])  > 病症& 醫療用品[-][/c],,,Επαναφέρει γύρω στα 85 ζωή. Χρησιμοποίησε το LMB από την γραμμή εργαλειών ή από το inventory με το Shift+RMB.,,Hồi khoảng 85 máu. sử dụng LMB từ thanh công cụ hoặc từ túi đồ với Shift + RMB.
CockpitBlocksSVT2,Armored Cockpits,Cockpits,Cockpits (blindé),Cabine di Pilotaggio (Blindate),Cabinas (blindadas),,Cabines (reforçadas),Kokpity (zbrojone),Кабины (бронированные),コックピット (強化型),驾驶舱方块组 (加固),駕駛台(裝甲),,,Πιλοτήρια (θωρακισμένο),,Buồng lái (bọc thép)
AlienOrganism,Alien Organism,Alienorganismus,Organisme Alien,Organismo Alieno,Organismo Alienígena,,Organismo Alienígena,Obcy organizm,Инопланетный организм,異星人,异星有机体,異星有機體,,,Εξωγήινος Οργανισμός,,Tế bào ngoài hành tinh
AncientRelics,Ancient Relics,Relikte,Reliques anciennes,Reliquie Antiche,Reliquias Antiguas,,Relíquias Antigas,Starożytne relikty,Древний реликт,古代遺物,远古遗物,遠古遺物,,,Αρχαία Μνημεία,,Cổ vật
Fertilizer,Fertilizer,Dünger,Fertilisant,Fertilizzante,Fertilizante,,Fertilizante,Nawóz,Удобрение,肥料,化肥,化肥,,,Λίπασμα,,Phân bón
Leather,Leather,Leder,Cuir,Pelle,Cuero,,Couro,Skóra,Натуральная кожа,皮革,皮革,皮革,,,Δέρμα,,Da thú
Liquors,Liquors,Spirituosen,Liqueurs,Liquore,Licores,,Licores,Alkohole,Алкоголь,酒類,烈酒,烈酒,,,Λικέρ,,Rượu
LuxuryGoods,Luxury Goods,Luxusgüter,Produits de luxe,Beni di Lusso,Bienes de Lujo,,Produtos de Luxo,Dobra luksusowe,Предметы роскоши,高級品,奢侈品,奢侈品,,,Πολυτελή Αγαθά,,Hàng thượng phẩm
Narcotics,Narcotics,Drogen,Narcotiques,Droghe,Narcóticos,,Narcóticos,Narkotyki,Наркотики,ナルコティクス,麻醉剂,麻醉劑,,,Ναρκοτικά,,Chất gây nghiện
Optronics,Optronics,Optroniken,Optronique,Optronica,Optrónicos,,Optrônicos,Optoelektronika,Оптроника,オプトロニクス,光电设备,光電設備,,,Οπτοηλεκτρονικά,,Quang Điện
RawDiamond,Raw Diamond,Rohdiamanten,Diamant brut,Diamante Grezzo,Diamante en bruto,,Diamante Bruto,Nieoszlifowany diament,Необработанный алмаз,ダイヤモンド原石,钻石原料,未加工鑽石,,,Ακατέργαστα Διαμάντια,,Kim cương thô
Robotics,Robotics,Robotertechnik,Robotique,Robotica,Robótica,,Robótica,Robotyka,Робототехника,ロボット工学,机械设备,機械設備,,,Ρομποτικά,,Cánh tay máy
ToxicWaste,Toxic Waste,Giftmüll,Déchets toxiques,Rifiuti Tossici,Residuos Tóxicos,,Lixo Tóxico,Odpady toksyczne,Токсичные отходы,有害廃棄物,有毒废物,有毒廢物,,,Τοξικά Απόβλητα,,Chất thải độc hại
DecoTribalBlocks,Tribal Furnishing,Rustikale Möbel (Deko),Ameublement Tribal (Déco),Arredamento Tribale (Deco),Muebles Tribales (Deco),,Móveis Tribais (Deco),Plemienne wyposażenie (Deco),Этническая мебель (декор),部族の備品(デコ),部落家具 (装饰),部落家具 (裝飾),,,Φιλετικά Έπιπλα (Διακοσμητικό),,Nội thất bộ lạc (Trang trí)
PentaxidTank,Pentaxid Tank (Large),Pentaxidtank,Réservoir de pentaxid,Serbatoio di Pentaxid,Tanque de Pentaxid,,Tanque do Pentaxid,Zbiornik pentaxitu,Пентаксидный бак,ペンタキシドタンク,翘曲能量罐,磞燃料罐,,,Δεξαμενή Πενταξειδίου,,Bể Pentaxid
PentaxidTankSV,Pentaxid Tank (Small),Pentaxidtank,Réservoir de pentaxid,Serbatoio di Pentaxid,Tanque de Pentaxid,,Tanque do Pentaxid,Zbiornik pentaxitu,Пентаксидный бак,ペンタキシドタンク,翘曲能量罐,磞燃料罐,,,Δεξαμενή Πενταξειδίου,,Bể Pentaxid
ShieldGeneratorBA,Shield Generator (Base),Hüllenpolarisierungs-Schild (T1),Bouclier à polarisation magnétique v1,Scudo a Scafo Polarizzato (L1),Escudo Protector Polarizado (Nv.1),,Escudo Polarizado do Casco (T1),Spolaryzowana osłona kadłuba (T1),Поляризованный щит корпуса (К1),BAシールド(T1),基地偏振护盾 (T1),基地偏振護盾 (T1),,,Πολωμένη Ασπίδα Hull (Τ1),,Lá chắn phân cực (T1)
ShieldGeneratorBAT2,Advanced Shield Generator (Base),Hüllenpolarisierungs-Schild (T2),Bouclier à polarisation magnétique v2,Scudo a Scafo Polarizzato (L2),Escudo Protector Polarizado (Nv.2),,Escudo Polarizado do Casco (T2),Spolaryzowana osłona kadłuba (T2),Поляризованный щит корпуса (К2),BAシールド(T2),基地偏振护盾 (T2),基地偏振護盾 (T2),,,Πολωμένη Ασπίδα Hull (T2),,Lá chắn phân cực (T2)
ShieldGeneratorCV,Shield Generator (CV),Hüllenpolarisierungs-Schild (T1),Bouclier à polarisation magnétique v1,Scudo a Scafo Polarizzato (L1),Escudo Protector Polarizado (Nv.1),,Escudo Polarizado do Casco (T1),Spolaryzowana osłona kadłuba (T1),Поляризованный щит корпуса (К1),CVシールド(T1),主力舰偏振护盾 (T1),主力艦偏振護盾 (T1),,,Πολωμένη Ασπίδα Hull (Τ1),,Lá chắn phân cực (T1)
ShieldGeneratorCVT2,Advanced Shield Generator (CV),Hüllenpolarisierungs-Schild (T2),Bouclier à polarisation magnétique v2,Scudo a Scafo Polarizzato (L2),Escudo Protector Polarizado (Nv.2),,Escudo Polarizado do Casco (T2),Spolaryzowana osłona kadłuba (T2),Поляризованный щит корпуса (К2),CVシールド(T2),主力舰偏振护盾 (T2),主力艦偏振護盾 (T2),,,Πολωμένη Ασπίδα Hull (T2),,Lá chắn phân cực (T2)
PentaxidCrystal,Refined Pentaxid,Pentaxid (veredelt),Pentaxid raffiné,Pentaxid (Raffinato),Pentaxid (refinado),,Pentaxid (refinado),Pentaxid (rafinowany),Пентаксид (очищенный),ペンタキシド(精製済),翘曲水晶（精炼）,磞（精煉）,,,Πενταξείδιο (καθαρό),,Pentaxid (tinh chế)
bkiPentaxidTank,"Stores Pentaxid crystals, used for exotic energy applications, like warp jump and shields.","Lagert Pentaxid Kristalle zur Bereitstellung für Geräte mit Bedarf an exotischen Energieformen, z.B. Warpantrieb und Schilde.",Cristaux de Pentaxid utilisés pour les boucliers et comme carburant pour l'hyperpropulsion.,"Serbatoio di stoccaggio per i Cristalli di Pentaxid, utilizzati per gli impieghi di energia esotica, come i salti iperspaziali e gli scudi.","Almacena cristales de Pentaxid, usados para aplicaciones energéticas exóticas, como el salto de curvatura y los escudos.",,"Armazena cristais Pentaxid, usados para aplicações de energia exótica, como pulos em dobra e escudos.",Przechowuje kryształy pentaxitu w celu wykonywania skoków nadprzestrzennych oraz zasilenia tarcz.,"Хранит кристаллы пентаксида, используя их экзотическую энергию для щитов и варп прыжков.","ワープに使用するクリスタルです. ワープドライブに動力を供給するにはワープドライブタンクをこのクリスタルで満たしましょう. ",储存翘曲水晶，用于特别的能源应用，比如翘曲跳跃和护盾充能。,用於曲速折躍的水晶。使用這些水晶注滿曲速引擎箱，就可以給曲速引擎提供能量。,,,"Αποθηκεύει κρυστάλους πενταξειδίοιυ, που χρησιμοποιούνται για εφαρμογές εξωτικής ενέργειας, όπως η διακτίνιση και οι ασπίδες.",,"Lưu trữ các tinh thể Pentaxid, được sử dụng cho các ứng dụng năng lượng kỳ lạ, như bước nhảy dọc và lá chắn."
igmNotPlaceableShieldOff,Shield is interfering with placement\nShield must be disabled first,Platzierung nicht möglich. Schild muss deaktiviert sein.,Impossible. Vous devez d'abord désactiver  le bouclier à polarisation magnétique,Devi disattivare lo Scudo per poter utilizzare l'Iperguida!,No es posible. Primero desactiva el escudo protector polarizado,,Impossível. Desative a proteção de casco polarizado antes,Niemożliwe. Proszę najpierw wyłączyć spolaryzowaną osłonę kadłuba,Невозможно. Сначала деактивируйте поляризованный щит корпуса,不可:最初に船体シールドを非アクティブにしてください,不允许！请先关闭偏振护盾,不允許！請先關閉偏振護盾,,,Αδύνατο. Παρακαλώ απενεργοποίησε πρώτα την πολωμένη ασπίδα,,Không thể. Vui lòng hủy kích hoạt tấm chắn thân tàu phân cực trước tiên
