KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
itmGoldCoins,Embossed gold coins that can be exchanged for credits by inserting them into the coin slot on an ATM. Can also be melted down in a furnace.,"Geprägte Goldmünzen, die durch Einlegen in den Münzschlitz eines Geldautomaten gegen Guthaben eingetauscht werden können. Kann auch in einem Ofen eingeschmolzen werden.",Pièces d'or en relief qui peuvent être échangées contre des crédits en les insérant dans la fente pour pièces d'un guichet automatique. Peut également être fondu dans un four.,Monete d'oro in rilievo che possono essere scambiate con crediti inserendole nella fessura per monete su un bancomat. Può anche essere sciolto in una fornace.,Monedas de oro en relieve que se pueden canjear por créditos insertándolas en la ranura para monedas de un cajero automático. También se puede fundir en un horno.,,,,,,压印的金币，可以通过将其插入ATM的投币口兑换成信用点。也可以在熔炉中熔化。,,,,,,
itmPlayerBikeKit,A compact kit containing all the components required to assemble an electric Hoverbike.,"Ein kompaktes Kit mit allen Komponenten, die für die Montage eines Elektromotorrads erforderlich sind.",Un kit compact contenant tous les composants nécessaires pour assembler une moto électrique.,Un kit compatto contenente tutti i componenti necessari per assemblare una moto elettrica.,Un kit compacto que contiene todos los componentes necesarios para montar una moto eléctrica.,,,,,,一个紧凑的工具包，包含组装电动滑板车所需的所有组件。,,,,,,
itmAutoMinerCore,The core component used in Automining technology responsible for non-destructive metal extraction.,"Die Kernkomponente der Automatisierungstechnik, die für die zerstörungsfreie Metallgewinnung verantwortlich ist.",Le composant de base utilisé dans la technologie Automining responsable de l'extraction non destructive des métaux.,Il componente principale utilizzato nella tecnologia Automining responsabile dell'estrazione non distruttiva del metallo.,El componente principal utilizado en la tecnología de automatización responsable de la extracción de metales no destructiva.,,,,,,用于自动采矿技术中的核心组件，负责无损金属提取。,,,,,,
itmPistolKit,A case containing upgrade components for handheld firearms and personal tools.,Ein Koffer mit Upgrade-Komponenten für Handfeuerwaffen und persönliche Werkzeuge.,Un coffret contenant des composants de mise à niveau pour armes à feu portatives et outils personnels.,Una custodia contenente componenti di aggiornamento per armi da fuoco portatili e strumenti personali.,Un estuche que contiene componentes de actualización para armas de fuego portátiles y herramientas personales.,,,,,,一个包含手持式枪械和个人工具升级组件的箱子。,,,,,,
itmRifleKit,A case containing upgrade components for rifles and advanced tools.,Ein Koffer mit Upgrade-Komponenten für Gewehre und fortschrittliche Werkzeuge.,Un coffret contenant des composants de mise à niveau pour les fusils et les outils avancés.,Una custodia contenente componenti di aggiornamento per fucili e strumenti avanzati.,Un maletín que contiene componentes de actualización para rifles y herramientas avanzadas.,,,,,,一个包含步枪和高级工具升级组件的箱子。,,,,,,
itmSniperKit,A case containing compensators for anti-material rifles so they don't break the wielder's shoulder.,"Ein Koffer mit Kompensatoren für Anti-Material-Gewehre, damit sie dem Träger nicht die Schulter brechen.",Un étui contenant des compensateurs pour les fusils anti-matériaux afin qu'ils ne cassent pas l'épaule du porteur.,Una custodia contenente compensatori per fucili antimateriali in modo che non rompano la spalla del portatore.,Un estuche que contiene compensadores para rifles antimaterial para que no rompan el hombro del portador.,,,,,,一个包含反器材步枪的减震器的箱子，以防止它们破坏使用者的肩膀。,,,,,,
itmShotgunKit,A case containing replacement barrels and reloader for shotguns.,Ein Koffer mit Ersatzläufen und Nachlader für Schrotflinten.,Un étui contenant des canons de rechange et un chargeur pour fusils de chasse.,Una custodia contenente canne di ricambio e caricatore per fucili.,Un estuche que contiene cañones de repuesto y cargador para escopetas.,,,,,,一个包含散弹枪替换枪管和装填器的箱子。,,,,,,
itmHeavyWeaponKit,A large container with precision parts for upgrading heavy weapons.,Ein großer Container mit Präzisionsteilen zum Aufrüsten schwerer Waffen.,Un grand conteneur avec des pièces de précision pour la mise à niveau des armes lourdes.,Un grande contenitore con parti di precisione per l'aggiornamento delle armi pesanti.,Un gran contenedor con piezas de precisión para actualizar armas pesadas.,,,,,,一个装有精密部件的大型容器，用于升级重型武器。,,,,,,
itmLaserKit,A padded case containing a sensitive laser focusing array used in high-powered lasers.,"Ein gepolstertes Gehäuse mit einem empfindlichen Laserfokussierungsarray, das in Hochleistungslasern verwendet wird.",Un boîtier rembourré contenant un réseau de focalisation laser sensible utilisé dans les lasers haute puissance.,Una custodia imbottita contenente una matrice di messa a fuoco laser sensibile utilizzata nei laser ad alta potenza.,Estuche acolchado que contiene una matriz de enfoque láser sensible que se utiliza en láseres de alta potencia.,,,,,,一个带有衬垫的箱子，内含用于高功率激光器中的敏感激光聚焦阵列。,,,,,,
itmPentaxidElement,"Isolated into pure elemental Pentaxium form, this element has measurable levels of exotic matter and is key to all quantum technology.",Dieses Element ist in rein elementarer Pentaxiumform isoliert und weist messbare Mengen an exotischer Materie auf. Es ist der Schlüssel für alle Quantentechnologien.,"Isolé sous forme élémentaire pure de Pentaxium, cet élément a des niveaux mesurables de matière exotique et est la clé de toute technologie quantique.","Isolato in pura forma elementare di Pentaxium, questo elemento ha livelli misurabili di materia esotica ed è la chiave di tutta la tecnologia quantistica.","Aislado en forma de Pentaxium elemental puro, este elemento tiene niveles mensurables de materia exótica y es clave para toda la tecnología cuántica.",,,,,,被分离成纯元素翘曲水晶(精炼)形态，这个元素具有可测量的奇异物质水平，是所有量子技术的关键。,,,,,,
itmIceBlocks,Frozen water that can be used as coolant or melted into drinkable water.,"Gefrorenes Wasser, das als Kühlmittel verwendet oder zu Trinkwasser geschmolzen werden kann.",Eau glacée pouvant être utilisée comme liquide de refroidissement ou fondue en eau potable.,Acqua congelata che può essere utilizzata come refrigerante o sciolta in acqua potabile.,Agua congelada que puede usarse como refrigerante o derretirse en agua potable.,,,,,,冷冻水，可以用作冷却剂或融化成饮用水。,,,,,,
itmTitanOre,A mineral variant of Rutile. High in Titanium that can be processed in a Constructor or Furnace.,"Eine mineralische Variante von Rutil. Reich an Titan, das in einem Konstruktor oder Ofen verarbeitet werden kann.",Une variante minérale du rutile. Riche en titane qui peut être traité dans un constructeur ou un four.,Una variante minerale del rutilo. Alto contenuto di titanio che può essere lavorato in un costruttore o in una fornace.,Una variante mineral del rutilo. Alto contenido de titanio que se puede procesar en un constructor o en un horno.,,,,,,一种金红石的矿物变体。含钛量高，可以在建造机或熔炉中加工。,,,,,,
itmTitanRods,Round ingots of Titanium used in many industrial applications and steel alloys.,"Runde Titanblöcke, die in vielen industriellen Anwendungen und Stahllegierungen verwendet werden.",Lingots ronds de titane utilisés dans de nombreuses applications industrielles et alliages d'acier.,Lingotti rotondi di titanio utilizzati in molte applicazioni industriali e leghe di acciaio.,Lingotes redondos de titanio utilizados en muchas aplicaciones industriales y aleaciones de acero.,,,,,,圆形的钛锭，用于许多工业应用和钢铁合金中。,,,,,,
itmTitanPlates,A plate of Titanium metal with a foam metal core for added strength and durability.,Eine Platte aus Titanmetall mit einem Schaumstoffkern für zusätzliche Festigkeit und Haltbarkeit.,Une plaque de métal titane avec un noyau en mousse métallique pour plus de résistance et de durabilité.,Una piastra di titanio metallico con anima in metallo espanso per una maggiore resistenza e durata.,Una placa de metal de titanio con un núcleo de espuma metálica para mayor resistencia y durabilidad.,,,,,,一盘钛金属，内含泡沫金属芯，以增强强度和耐久性。,,,,,,
itmAluminiumOre,A sedimentary variant of Bauxite. A source of Aluminium when refined.,"Eine sedimentäre Variante von Bauxit. Eine Quelle von Aluminium, wenn es raffiniert wird.",Une variante sédimentaire de la bauxite. Une source d'aluminium une fois raffinée.,Una variante sedimentaria della bauxite. Una fonte di alluminio quando raffinata.,Variante sedimentaria de bauxita. Fuente de Aluminio refinado.,,,,,,一种沉积岩变体的铝土矿。精炼后是铝的来源。,,,,,,
itmAluminiumPowder,"Powdered Aluminium metal used in casting, electroplating, alloying and some incendiary devices.","Aluminiumpulver, das zum Gießen, Galvanisieren, Legieren und einigen Brandvorrichtungen verwendet wird.","Métal d'aluminium en poudre utilisé dans le moulage, la galvanoplastie, l'alliage et certains dispositifs incendiaires.","Metallo in polvere di alluminio utilizzato in fusione, galvanica, leghe e alcuni dispositivi incendiari.","Metal de aluminio en polvo utilizado en fundición, galvanoplastia, aleación y algunos dispositivos incendiarios.",,,,,,粉末状的铝金属，用于铸造、电镀、合金化以及某些燃烧装置。,,,,,,
itmAluminiumFoil,A thin foil of aluminium used in electronics and insulation.,Eine dünne Aluminiumfolie für Elektronik und Isolierung.,Une fine feuille d'aluminium utilisée dans l'électronique et l'isolation.,Un sottile foglio di alluminio utilizzato nell'elettronica e nell'isolamento.,Lámina fina de aluminio utilizada en electrónica y aislamiento.,,,,,,一种铝箔，用于电子设备和绝缘材料中。,,,,,,
itmPlatinOre,A dense metallic ore of Sperrylite. It's rich in platinum but is toxic due to high arsenic content. Must be processed in a furnace.,"Ein dichtes Metallerz aus Sperrylit. Es ist reich an Platin, aber aufgrund des hohen Arsengehalts giftig. Muss in einem Ofen verarbeitet werden.",Un minerai métallique dense de Sperrylite. Il est riche en platine mais est toxique en raison de sa forte teneur en arsenic. Doit être traité dans un four.,Un denso minerale metallico di Sperrylite. È ricco di platino ma è tossico a causa dell'alto contenuto di arsenico. Deve essere lavorato in una fornace.,Un mineral metálico denso de Sperrylite. Es rico en platino pero tóxico debido a su alto contenido de arsénico. Debe procesarse en un horno.,,,,,,一种高密度的金属矿石，含硫镍矿。它富含铂金，但由于高砷含量而具有毒性。必须在熔炉中加工。,,,,,,
itmPlatinBar,A valuable and extremely dense metal used in a variety of applications from catalysts to thruster shielding.,"Ein wertvolles und extrem dichtes Metall, das in einer Vielzahl von Anwendungen verwendet wird, von Katalysatoren bis hin zur Abschirmung von Triebwerken.","Un métal précieux et extrêmement dense utilisé dans une variété d'applications, des catalyseurs au blindage des propulseurs.","Un metallo prezioso ed estremamente denso utilizzato in una varietà di applicazioni, dai catalizzatori alla schermatura del propulsore.","Un metal valioso y extremadamente denso que se utiliza en una variedad de aplicaciones, desde catalizadores hasta blindaje de propulsores.",,,,,,一种有价值且极其致密的金属，用途多样，从催化剂到推进器屏蔽都有应用。,,,,,,
itmPlatinPlate,A dense platinum plate used in various applications for it's resistance to corrosion and friction.,"Eine dichte Platinplatte, die in verschiedenen Anwendungen wegen ihrer Korrosions- und Reibungsbeständigkeit verwendet wird.",Une plaque de platine dense utilisée dans diverses applications pour sa résistance à la corrosion et au frottement.,Una piastra di platino densa utilizzata in varie applicazioni per la sua resistenza alla corrosione e all'attrito.,Una placa de platino denso que se utiliza en diversas aplicaciones por su resistencia a la corrosión y la fricción.,,,,,,一种高密度的铂板，因其耐腐蚀和摩擦的特性而被用于各种应用中。,,,,,,
itmErestrumGel,A treated form of Erestrum to keep it in a semifluid state. Used primarily for plasma applications due to its low boiling point and magnetic properties.,"Eine behandelte Form von Erestrum, um es in einem halbflüssigen Zustand zu halten. Wird aufgrund seines niedrigen Siedepunkts und seiner magnetischen Eigenschaften hauptsächlich für Plasmaanwendungen verwendet.",Une forme traitée d'Erestrum pour le maintenir dans un état semi-fluide. Utilisé principalement pour les applications plasma en raison de son point d'ébullition bas et de ses propriétés magnétiques.,Una forma trattata di Erestrum per mantenerlo in uno stato semifluido. Utilizzato principalmente per applicazioni al plasma grazie al suo basso punto di ebollizione e alle proprietà magnetiche.,Una forma tratada de Erestrum para mantenerlo en un estado semifluido. Se utiliza principalmente para aplicaciones de plasma debido a su bajo punto de ebullición y propiedades magnéticas.,,,,,,一种经过处理的锷，以保持其半流体状态。由于其低沸点和磁性特性，主要用于等离子体应用。,,,,,,
itmZascosiumAlloy,An alloy of Zascosium and Erestrum that exhibits both Zascosium's strength with Erestrum's conductivity. Used in superconductors.,"Eine Legierung aus Zascosium und Erestrum, die sowohl die Stärke von Zascosium als auch die Leitfähigkeit von Erestrum aufweist. Wird in Supraleitern verwendet.",Un alliage de Zascosium et d'Erestrum qui présente à la fois la force de Zascosium et la conductivité d'Erestrum. Utilisé dans les supraconducteurs.,Una lega di Zascosium ed Erestrum che mostra sia la forza di Zascosium che la conduttività di Erestrum. Utilizzato nei superconduttori.,Una aleación de Zascosium y Erestrum que exhibe la fuerza de Zascosium con la conductividad de Erestrum. Utilizado en superconductores.,,,,,,一种铡和锷的合金，展现出铡的强度和锷的导电性。用于超导体中。,,,,,,
itmXenoSubstrate,Inert alien biomatter that exhibits both organic and synthetic characteristics with extreme resilience and easy malleability.,"Inerte fremde Biomatter, die sowohl organische als auch synthetische Eigenschaften mit extremer Elastizität und leichter Formbarkeit aufweist.",Biomate extraterrestre inerte qui présente des caractéristiques à la fois organiques et synthétiques avec une résilience extrême et une malléabilité facile.,Biomateria aliena inerte che presenta caratteristiche sia organiche che sintetiche con estrema resilienza e facile malleabilità.,Biomateria alienígena inerte que exhibe características tanto orgánicas como sintéticas con extrema resiliencia y fácil maleabilidad.,,,,,,惰性外星生物物质，展现出有机和合成特性，具有极高的弹性和易塑性。,,,,,,
itmNCPowder,A highly flammable compound used in smokeless propellant charges and ammunition.,"Eine leicht entzündliche Verbindung, die in rauchfreien Treibladungen und Munition verwendet wird.",Composé hautement inflammable utilisé dans les charges propulsives sans fumée et les munitions.,Un composto altamente infiammabile utilizzato in cariche propellenti senza fumo e munizioni.,Un compuesto altamente inflamable que se utiliza en cargas y municiones propulsoras sin humo.,,,,,,一种高度易燃的化合物，用于无烟推进剂和弹药中。,,,,,,
itmOptronicComponent,A complex computing component used in advanced CPUs.,"Eine komplexe Computerkomponente, die in fortschrittlichen CPUs verwendet wird.",Un composant informatique complexe utilisé dans les processeurs avancés.,Un componente di elaborazione complesso utilizzato nelle CPU avanzate.,Un componente informático complejo utilizado en CPU avanzadas.,,,,,,一种复杂的计算组件，用于高级中央处理器中。,,,,,,
ArmorBoostEpic,[c][CC00DC]Advanced Armor Booster[-][/c],[c][CC00DC]Fortgeschritten Verstärkte Panzerung[-][/c],[c][CC00DC]Booster d'armure avancé[-][/c],Potenziamento armatura avanzato,Refuerzo de armadura avanzado,,Aperfeiçoamento de Armadura,Dodatkowe wstawki ochronne,Усилитель брони,アーマーブースト,[c][CC00DC]高级护甲增强器[-][/c],,아머 부스트,Zırh Güçlendirici,Ωθητήρας Πανοπλίας,Bepantseringsboost,Cường hoá giáp
FastTransport,Fast Transport,Schneller Transport,Transport rapide,Trasporto veloce,Transporte rapido,,,,,,快速运输,,,,,,
ContainerMS02Large,Framed Commercial Container,Frachtbox 6,,,,,,,,,框架式商业集装箱,,,,,,
ContainerMS03Large,Commercial Container,Frachtbox 7,,,,,,,,,商业集装箱,,,,,,
ContainerMS04Large,Large Logistics Container,Frachtbox 8,,,,,,,,,大型物流集装箱,,,,,,
ContainerMS05Large,Small Logistics Container,Frachtbox 9,,,,,,,,,小型物流集装箱,,,,,,
CargoPalette01,Cargo Pallet,Frachtpalette,Palette de fret,Pallet da carico,Pallet de carga,,,,,,货物托盘,,,,,,
CargoPalette02,Cargo Pallet,Frachtpalette,Palette de fret,Pallet da carico,Pallet de carga,,,,,,货物托盘,,,,,,
CargoPalette03,Cargo Pallet,Frachtpalette,Palette de fret,Pallet da carico,Pallet de carga,,,,,,货物托盘,,,,,,
CargoPalette04,Cargo Pallet,Frachtpalette,Palette de fret,Pallet da carico,Pallet de carga,,,,,,货物托盘,,,,,,
WeaponSV07,Heavy Gatling Cannon,Schwere Minigun,Mitrailleuse Gatling Lourd,Mitragliatrice Gatlin Pesante,Arma Gatling Pesado,Gatling T2,,,,,重型加特林炮,,,,,,
MinigunSST2Weapon,Heavy Gatling Cannon,Schwere Minigun,Mitrailleuse Gatling Lourd,Mitragliatrice Gatlin Pesante,Arma Gatling Pesado,Gatling T2,,,,,重型加特林炮,,,,,,
WeaponSV06,Heavy Laser Cannon,Schwere Pulslaser,Laser à impulsion Lourd,Laser a Impulsi Pesante,Láser de pulsos Pesado,Laser Pulso T2,,,,,重型激光炮,,,,,,
TurretGVArtilleryT2,Heavy Artillery Turret,Schwere Artillerie-Geschützturm,Tourelle d'artillerie Lourd,Torretta di Artiglieria Pesante,Torreta de artillería Pesado,Torre Artilharia,,,,,重型火炮炮台 (悬浮飞船),,,,,,
TurretGVArtilleryT2Weapon,Heavy Artillery Cannon,Schwere Artillerie-Geschützturm,Cannon d'artillerie Lourd,Cannone di Artiglieria Pesante,Cañón de artillería Pesado,Canhão Artilharia,,,,,重型火炮 (悬浮飞船),,,,,,
TurretGVMinigunT2,Heavy Minigun Turret,Schwere Minigun-Geschützturm,Tourelle mitrailleuse Lourd,Torretta Mitragliatrice Pesante,Torreta ametralladora Pesado,Torre Metralhadora,,,,,重型机枪炮台 (悬浮飞船),,,,,,
TurretGVMinigunT2Weapon,Heavy Gatling Gun,Schwere Minigun-Geschützturm,Mitrailleuse Gatling Lourd,Mitragliatrice Gatlin Pesante,Arma Gatling Pesado,Gatling,,,,,重型加特林机枪 (悬浮飞船),,,,,,
TurretGVPlasmaT2,Heavy Plasma Turret,Schwere Plasma-Geschützturm,Tourelle à plasma Lourd,Torretta al Plasma Pesante,Torreta de plasma Pesado,Torre Plasma,,,,,重型等离子炮台 (悬浮飞船),,,,,,
TurretGVPlasmaT2Weapon,Heavy Plasma Cannon,Schwere Plasma-Geschützturm,Canon à plasma Lourd,Cannone al Plasma Pesante,Cañón de plasma Pesado,Canhão Plasma,,,,,重型等离子炮 (悬浮飞船),,,,,,
TurretGVRocketT2,Heavy Missile Turret,Schwere Raketen-Geschützturm,Tourelle lance-roquettes Lourd,Torretta Lanciarazzi Pesante,Torreta de misiles Pesado,Torre Foguete,,,,,重型导弹炮台 (悬浮飞船),,,,,,
TurretGVRocketT2Weapon,Heavy Missile Launcher,Schwere Raketen-Geschützturm,Lance-missiles Lourd,Lanciarazzi Pesante,Lanzamisiles Pesado,Lança-foguetes,,,,,重型导弹发射器 (悬浮飞船),,,,,,
TurretMSArtilleryT2,Heavy Artillery Turret,Schwere Artillerie-Geschützturm,Tourelle d'artillerie Lourd,Torretta di Artiglieria Pesante,Torreta de artillería Pesado,Torre Artilharia,,,,,重型火炮炮台 (主力舰),,,,,,
TurretMSArtilleryT2Weapon,Heavy Artillery Turret,Schwere Artillerie-Geschützturm,Tourelle d'artillerie Lourd,Torretta di Artiglieria Pesante,Torreta de artillería Pesado,Torre Artilharia,,,,,重型火炮炮台,,,,,,
TurretMSCannonT2,Heavy Cannon Turret,Schwere Kanonen-Geschützturm,Tourelle canon Lourd,Torretta Cannone Pesante,Torreta de cañón Pesado,Torre Canhão,,,,,重型加农炮台 (主力舰),,,,,,
TurretMSCannonT2Weapon,Heavy Cannon Turret,Schwere Kanonen-Geschützturm,Tourelle canon Lourd,Torretta Cannone Pesante,Torreta de cañón Pesado,Torre Canhão,,,,,重型加农炮台,,,,,,
TurretMSRocketT2,Heavy Missile Turret,Schwere Raketen-Geschützturm,Tourelle lance-roquettes Lourd,Torretta Lanciarazzi Pesante,Torreta de misiles Pesado,Torre Foguete,,,,,重型导弹炮台 (主力舰),,,,,,
TurretMSRocketT2Weapon,Heavy Missile Turret,Schwere Raketen-Geschützturm,Tourelle lance-roquettes Lourd,Torretta Lanciarazzi Pesante,Torreta de misiles Pesado,Torre Foguete,,,,,重型导弹炮台,,,,,,
TurretMSFlakT2,Heavy Flak Turret,Schwere Flak-Geschützturm,Tourelle Flak Lourd,Torretta Antiaerea Pesante,Torreta antiaérea Pesado,Torre Flak,,,,,重型高射炮台 (主力舰),,,,,,
TurretMSFlakT2Weapon,Heavy Flak Turret,Schwere Flak-Geschützturm,Tourelle Flak Lourd,Torretta Antiaerea Pesante,Torreta antiaérea Pesado,Torre Flak,,,,,重型高射炮台,,,,,,
TurretMSMinigunT2,Heavy Minigun Turret,Schwere Minigun-Geschützturm,Tourelle mitrailleuse Lourd,Torretta Mitragliatrice Pesante,Torreta ametralladora Pesado,Torre Metralhadora,,,,,重型机枪炮台 (主力舰),,,,,,
TurretMSMinigunT2Weapon,Heavy Minigun Turret,Schwere Minigun-Geschützturm,Tourelle mitrailleuse Lourd,Torretta Mitragliatrice Pesante,Torreta ametralladora Pesado,Torre Metralhadora,,,,,重型机枪炮台,,,,,,
TurretMSPlasmaT2,Heavy Plasma Turret,Schwere Plasma-Geschützturm,Tourelle à plasma Lourd,Torretta al Plasma Pesante,Torreta de plasma Pesado,Torre Plasma,,,,,重型等离子炮台 (主力舰),,,,,,
TurretMSPlasmaT2Weapon,Heavy Plasma Turret,Schwere Plasma-Geschützturm,Tourelle à plasma Lourd,Torretta al Plasma Pesante,Torreta de plasma Pesado,Torre Plasma,,,,,重型等离子炮台,,,,,,
TurretMSPulseLaserT2,Heavy Laser Turret,Schwere Laser-Geschützturm,Tourelle laser à impulsion Lourd,Torretta Laser a Impulsi Pesante,Torreta láser de pulsos Pesado,Torre Laser Pulso,,,,,重型激光炮台 (主力舰),,,,,,
TurretMSPulseLaserT2Weapon,Heavy Laser Turret,Schwere Laser-Geschützturm,Tourelle laser à impulsion Lourd,Torretta Laser a Impulsi Pesante,Torreta láser de pulsos Pesado,Torre Laser Pulso,,,,,重型激光炮台,,,,,,
TurretMSMinigunRetractT2,Retractable Heavy Minigun Turret,Schwere Minigun-Geschützturm (ausfahrbar),Tourelle Mitrailleuse Lourd (rétractable),Torretta Gatlin Pesante (Retrattile),Torreta ametralladora Pesado (retráctil),,,,,,可伸缩重型机枪炮台 (主力舰),,,,,,
TurretMSCannonRetractT2,Retractable Heavy Cannon Turret,Schwere Kanonen-Geschützturm (ausfahrbar),Tourelle Canon Lourd (rétractable),Torretta Cannone Pesante (Retrattile),Torreta de cañón Pesado (retráctil),,,,,,可伸缩重型炮台 (主力舰),,,,,,
TurretMSRocketRetractT2,Retractable Heavy Missile Turret,Schwere Raketen-Geschützturm (ausfahrbar),Tourelle lance-roquettes Lourd (rétractable),Torretta Missilistica Pesante (Retrattile),Torreta de misiles Pesado (retráctil),,,,,,可伸缩重型导弹炮台 (主力舰),,,,,,
TurretMSFlakRetractT2,Retractable Heavy Flak Turret,Schwere Flak-Geschützturm (ausfahrbar),Tourelle Flak Lourd (rétractable),Torretta Antiaerea Pesante (Retrattile),Torreta antiaérea Pesado (retráctil),,,,,,可伸缩重型高射炮台 (主力舰),,,,,,
TurretMSPulseLaserRetractT2,Retractable Heavy Laser Turret,Schwere Laser-Geschützturm (ausfahrbar),Tourelle Laser à impulsion Lourd (rétractable),Torretta Laser ad Impulsi Pesante (Retrattile),Torreta láser de pulsos Pesado (retráctil),,,,,,可伸缩重型激光炮台 (主力舰),,,,,,
TurretMSPlasmaRetractT2,Retractable Heavy Plasma Turret,Schwere Plasma-Geschützturm (ausfahrbar),Tourelle à plasma Lourd (rétractable),Torretta Plasma Pesante (Retrattile),Torreta de plasma Pesado (retráctil),,,,,,可伸缩重型等离子炮台 (主力舰),,,,,,
TurretMSArtilleryRetractT2,Retractable Heavy Artillery Turret,Schwere Artillerie-Geschützturm (ausfahrbar),Tourelle d'artillerie Lourd (rétractable),Torretta di Artiglieria Pesante (Retrattile),Torreta de artillería Pesado (retracil),,,,,,可伸缩重型火炮台 (主力舰),,,,,,
TurretZiraxMSLaserT2,Imperial Heavy Laser Battery,Kaiserliche schwere Laserkanone,Canon laser lourd impérial,Cannone laser pesante imperiale,Cañón láser pesado imperial,,,,,,帝国重型激光电池,,,,,,
TurretZiraxMSRocketT2,Imperial Heavy Missile Battery,Kaiserliche schwere Raketenbatterie,Batterie de missiles lourds impériaux,Batteria missilistica pesante imperiale,Batería de misiles pesados ​​imperiales,,,,,,帝国重型导弹电池,,,,,,
TurretZiraxMSPlasmaT2,Imperial Heavy Plasma Battery,Kaiserliche schwere Plasmakanone,Canon à plasma lourd impérial,Cannone al plasma pesante imperiale,Cañón de plasma pesado imperial,,,,,,帝国重型等离子电池,,,,,,
TurretZiraxMSPlasmaArtillery,Imperial Plasma Artillery Cannon,Kaiserliche Plasma-Artillerie,Artillerie impériale à plasma,Artiglieria imperiale al plasma,Artillería de plasma imperial,,,,,,帝国等离子重炮,,,,,,
TurretZiraxLaserWeaponT2,Imperial Heavy Laser Cannon,Kaiserliche schwere Laserkanone,Canon laser lourd impérial,Cannone laser pesante imperiale,Cañón láser pesado imperial,,,,,,帝国重型激光炮,,,,,,
TurretPlasmaArtilleryWeapon,Imperial Plasma Artillery Cannon,Kaiserliche Plasma-Artillerie,Artillerie impériale à plasma,Artiglieria imperiale al plasma,Artillería de plasma imperial,,,,,,帝国等离子重炮,,,,,,
TurretSVPulseLaserT2,Heavy Laser Turret,Schwere Laser-Geschützturm,Tourelle laser à impulsion Lourd,Torretta Laser a Impulsi Pesante,Torreta láser de pulsos Pesado,Torre Laser Pulso,,,,,重型激光炮台 (小型飞船),,,,,,
TurretSVPulseLaserT2Weapon,Heavy Laser Turret,Schwere Laser-Geschützturm,Tourelle laser à impulsion Lourd,Torretta Laser a Impulsi Pesante,Torreta láser de pulsos Pesado,Torre Laser Pulso,,,,,重型激光炮台,,,,,,
TurretBaseCannonT2,Heavy Cannon Turret,Schwere Kanonen-Geschützturm,Tourelle canon Lourd,Torretta Cannone Pesante,Torreta de cañón Pesado,Torre Canhão,,,,,重型火炮台 (基地),,,,,,
TurretBACannonT2Weapon,Heavy Cannon Turret,Schwere Kanonen-Geschützturm,Tourelle canon Lourd,Torretta Cannone Pesante,Torreta de cañón Pesado,Torre Canhão,,,,,重型火炮炮台,,,,,,
TurretBaseRocketT2,Heavy Missile Turret,Schwere Raketen-Geschützturm,Tourelle lance-roquettes Lourd,Torretta Lanciarazzi Pesante,Torreta de misiles Pesado,Torre Foguete,,,,,重型导弹炮台 (基地),,,,,,
TurretBARocketT2Weapon,Heavy Missile Turret,Schwere Raketen-Geschützturm,Tourelle lance-roquettes Lourd,Torretta Lanciarazzi Pesante,Torreta de misiles Pesado,Torre Foguete,,,,,重型导弹炮台,,,,,,
TurretBaseFlakT2,Heavy Flak Turret,Schwere Flak-Geschützturm,Tourelle Flak Lourd,Torretta Antiaerea Pesante,Torreta antiaérea Pesado,Torre Flak,,,,,重型高射炮台 (基地),,,,,,
TurretBAFlakT2Weapon,Heavy Flak Turret,Schwere Flak-Geschützturm,Tourelle Flak Lourd,Torretta Antiaerea Pesante,Torreta antiaérea Pesado,Torre Flak,,,,,重型高射炮台,,,,,,
TurretBaseMinigunT2,Heavy Minigun Turret,Schwere Minigun-Geschützturm,Tourelle mitrailleuse Lourd,Torretta Mitragliatrice Pesante,Torreta ametralladora Pesado,Torre Metralhadora,,,,,重型机枪炮台 (基地),,,,,,
TurretBAMinigunT2Weapon,Heavy Minigun Turret,Schwere Minigun-Geschützturm,Tourelle mitrailleuse Lourd,Torretta Mitragliatrice Pesante,Torreta ametralladora Pesado,Torre Metralhadora,,,,,重型机枪炮台,,,,,,
TurretBasePlasmaT2,Heavy Plasma Turret,Schwere Plasma-Geschützturm,Tourelle à plasma Lourd,Torretta al Plasma Pesante,Torreta de plasma Pesado,Torre Plasma,,,,,重型等离子炮台 (基地),,,,,,
TurretBAPlasmaT2Weapon,Heavy Plasma Turret,Schwere Plasma-Geschützturm,Tourelle à plasma Lourd,Torretta al Plasma Pesante,Torreta de plasma Pesado,Torre Plasma,,,,,重型等离子炮台,,,,,,
TurretBasePulseLaserT2,Heavy Laser Turret,Schwere Laser-Geschützturm,Tourelle laser à impulsion Lourd,Torretta Laser a Impulsi Pesante,Torreta láser de pulsos Pesado,Torre Laser Pulso,,,,,重型激光炮台 (基地),,,,,,
TurretBAPulseLaserT2Weapon,Heavy Laser Turret,Schwere Laser-Geschützturm,Tourelle laser à impulsion Lourd,Torretta Laser a Impulsi Pesante,Torreta láser de pulsos Pesado,Torre Laser Pulso,,,,,重型激光炮台,,,,,,
