KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
dialogue_CRm0C,Does not sound as if it is an easy plan.,"Klingt nicht so, als wäre es ein einfacher Plan.",Ça n'a pas l'air d'un plan facile.,Non sembra un piano facile.,No parece que sea un plan fácil.,,,,"Не похоже, чтобы это был простой план.",簡単な計画ではなさそうだな.,听起来这个计划并不容易。,聽起來不是件簡單的差事.,,,,,Nghe có vẻ không phải là một kế hoạch dễ dàng.
dialogue_iG8eK,"Oh it is! @w4 We just need to upload my AI routines to the station so I can overwrite the root commands. Then we need to overload the infected processors and destroy the artifact and the station core. And because the station knows who I am, we need to give her proof that I am no danger anymore. That's one reason why I requested help from GLaD because if I just self destruct the station will not buy that. @p9 I checked your suit and ashtonignly it should be capable of carrying me without damaging it. Seems it was laid out for doing things like that? @w5 Ok, not time for chatter. <color=#ffff00>Destroy my temporary corpus now</color>. Your Suit AI has already integrated my backup. Then bring us as close as possible to one of the <color=#ffff00>stations access points</color> and then I'll take it from there. Ready?","Oh, ist es! @w4 Wir müssen nur meine KI-Routinen auf die Station laden, damit ich die Root-Befehle überschreiben kann. Dann müssen wir die infizierten Prozessoren überlasten und das Artefakt und den Stationskern zerstören. Und da die Station weiß, wer ich bin, müssen wir ihr einen Beweis liefern, dass ich keine Gefahr mehr bin. Das ist ein Grund, warum ich GLaD um Hilfe gebeten habe, denn wenn ich mich einfach selbst zerstöre, wird die Station mir das nicht abkaufen. @p9 Ich habe deinen Anzug überprüft und er sollte in der Lage sein, mich zu tragen, ohne ihn zu beschädigen. Scheint so, als sei er für solche Dinge ausgelegt? @w5 Ok, keine Zeit für Geplauder. <color=#ffff00>Zerstöre jetzt meinen vorübergehenden Körper</color>. Deine Anzug-KI hat mein Backup bereits integriert. Dann bring uns so nah wie möglich an einen der <color=#ffff00>Stationszugangspunkte</color> und vom dort aus übernehme ich das. Bereit?","Si si, ça l'est! @w4 Nous devons juste charger mon programme IA sur la station pour que je puisse écraser le code source. Ensuite, il suffira de surcharger les processeurs infectés pour détruire l'artéfact et le noyau de la station. Et comme la station sait qui je suis, nous devons lui donner une preuve que je ne suis plus en danger. C'est l'une des raisons pour lesquelles j'ai demandé l'aide du GLaD parce que si je m'autodétruit, la station se verrouillera. @p9 J'ai vérifié votre armure, elle a la capacité d'intégrer mes données sans dommages. On dirait qu'elle a été conçu pour ce genre de choses, non? @w5 Ok, pas le temps de bavarder, <color=#ffff00> Détruisez mon enveloppe de cyborg maintenant</color>. L'IA de votre armure a déjà intégré ma sauvegarde. Ensuite, rapprochez-vous d'un des <color=#ffff00>points d'accès station</color> et je m'occuperai du reste... Prêt?","Oh, lo è! @w4 Dobbiamo solo caricare le mie routine AI sulla stazione in modo da poter sovrascrivere i comandi principali. Poi dobbiamo sovraccaricare i processori infetti e distruggere il manufatto e il nucleo della stazione. E poiché la stazione sa chi sono, dobbiamo darle la prova che non sono più un pericolo. Questo è uno dei motivi per cui ho chiesto aiuto a GLaD, perché se mi autodistruggo la stazione non se la berrà. @p9 Ho controllato la tua tuta e dovrebbe essere in grado di trasportarmi senza danneggiarsi. Sembra che sia stata progettata per fare cose del genere? @w5 Ok, non è tempo di chiacchiere. <color=#ffff00>Distruggi subito il mio corpo temporaneo</color>. La tua IA Suit ha già integrato il mio backup. Allora portaci il più vicino possibile a uno dei punti di accesso alle <color=#ffff00>stazioni</color> e poi ci penserò io. Pronti?","¡Oh, lo es! @w4 Sólo tenemos que subir mis rutinas de IA a la estación para poder sobrescribir los comandos raíz. Luego tenemos que sobrecargar los procesadores infectados y destruir el artefacto y el núcleo de la estación. Y como la estación sabe quién soy, tenemos que darle pruebas de que ya no soy un peligro. Esa es una de las razones por las que pedí ayuda a GLaD, porque si simplemente me autodestruyo la estación no se lo creerá. @p9 He comprobado tu traje y ashtonignamente debería ser capaz de transportarme sin dañarlo. Parece que fue diseñado para hacer cosas así? @w5 Vale, no es momento de charlar. <color=#ffff00>Destruye mi corpus temporal ahora</color>. La IA de tu traje ya ha integrado mi copia de seguridad. Entonces acércanos lo más posible a uno de los puntos de acceso de las <color=#ffff00>estaciones</color> y a partir de ahí me encargo yo. ¿Preparado?",,,,"О, это так! @w4 Нам просто нужно загрузить мои подпрограммы ИИ на станцию, чтобы я мог перезаписать корневые команды. Затем нужно перегрузить зараженные процессоры и уничтожить артефакт и ядро станции. И поскольку станция знает, кто я, мы должны предоставить ей доказательство того, что я больше не представляю опасности. Это одна из причин, по которой я попросил помощи у GLaD, потому что, если я просто самоуничтожусь, станция не купится на это. @p9 Я проверил твой костюм и подумал, что он должен выдержать меня, без повреждений. Кажется, это было предназначено для подобного? @w5 Ладно, не время болтать. <color=#ffff00>Уничтожьте мой временный корпус сейчас</color>. Ваш ИИ в костюме уже интегрировал мою резервную копию. Затем поднесите нас как можно ближе к одной из <color=#ffff00>точек доступа станции</color> и тогда я возьму его оттуда. Готовы?","はい, そうですね！ @w4 私のAIルーチンをステーションにアップロードして, ルートコマンドを上書きすればいいんです. それから, 感染したプロセッサをオーバーロードして, アーティファクトとステーションコアを破壊する必要があります. ステーションは私の正体を知っているので, 私がもう危険ではないという証拠を彼女に見せる必要があります. それがGLaDに助けを求めた理由の1つですが, もし私がただ自己破壊するだけなら, ステーションはそれを認めないでしょう @p9 あなたのスーツをチェックしましたが, 損傷することなく私を運ぶことができると思います. そういうことができるように設計されているのではないのでしょうか？ @w5 OK, お喋りしている場合ではありません. <color=#ffff00>今すぐ私の一時的な死体を破壊してください</color>. あなたのスーツAIはすでに私のバックアップを統合しました. そして, <color=#ffff00>ステーションのアクセスポイント</color>の1つにできるだけ近づけてください. そこから先は私がやります. よろしいですか？",哦，是的！@w4 我们只需要将我的AI程序上传到空间站，这样我就可以覆盖根命令。然后我们需要过载感染的处理单元并摧毁神器和空间站核心。因为空间站知道我是谁，我们需要给她证明我不再有危险了。这也是我请求GLaD帮助的一个原因，因为如果我仅仅自毁，空间站不会相信的。@p9 我检查了你的宇航服，令人惊讶的是它应该能够携带我而不会损坏它。看起来它是为了做这样的事情而设计的？@w5 好了，没时间闲聊了。<color=#ffff00>现在就摧毁我的临时载体</color>。你的宇航服AI已经整合了我的备份。然后带我们尽可能接近其中一个<color=#ffff00>空间站接入点</color>，然后我会接手的。准备好了吗？,"噢 不用擔心! @w4 我們只需要把我的 AI 程序上傳到太空站上來讓我覆寫管理指令. 然後我們需要超載被感染的處理器並摧毀在太空站和新的科技遺物. 而因為太空站知道我是誰, 我們需要一個證明我是無害的掩護. 這是我請求 GLaD的幫助的其中原因因為如果我自毀太空站AI也不會因此買帳. @p9 我檢查了你的護甲而訝異的發現它應該可以讓我安裝在上面並且不會損壞它. 看起來這套護甲的設計就是被用來應對這種的事件? @w5 好了, 沒時間閒聊了. <color=#ffff00>馬上摧毀我的暫存資料庫</color>. 你的護甲AI已經上傳了我的備份. 然後帶著我盡量靠近其中一個 <color=#ffff00>太空站存取點</color> 然後我會負責接下來的部分. 準備好了嗎?",,,,,"Ồ, đúng rồi! @w4 Chúng tôi chỉ cần tải các quy trình AI của tôi lên trạm để tôi có thể ghi đè các lệnh gốc. Sau đó, chúng ta cần làm quá tải các bộ xử lý bị nhiễm và phá hủy tạo tác và lõi trạm. Và bởi vì Trạm biết tôi là ai, chúng tôi cần cung cấp cho cô ấy bằng chứng rằng tôi không còn nguy hiểm nữa. Đó là một lý do tại sao tôi yêu cầu sự giúp đỡ từ GLaD bởi vì nếu tôi chỉ tự hủy trạm sẽ không mua cái đó. @p9 Tôi đã kiểm tra bộ quần áo của bạn và tin rằng nó có thể mang tôi mà không làm hỏng nó. Có vẻ như nó được đặt ra để làm những việc như vậy? @w5 Ok, không có thời gian để nói chuyện phiếm. <color=#ffff00> Hủy tập tin tạm thời của tôi ngay bây giờ </color>. AI Suit của bạn đã tích hợp bản sao lưu của tôi. Sau đó, đưa chúng tôi đến gần nhất có thể đến một trong những <color=#ffff00> điểm truy cập Trạm </color> và sau đó tôi sẽ đưa chúng tôi từ đó. Sẵn sàng?"
dialogue_k4aGK,Let's roll!,Los gehts!,Faisons ça!,Diamoci dentro!,¡Vamos a rodar!,,,,Поехали!,"よし, 始めるぞ！",开始吧,咱們上吧!,,,,,Bay nào!
dialogue_m408O,Yarod,Yarod,Yarod,Yarod,Yarod,,,,Ярод,ヤロッド,Yarod,Yarod,,,,,Yarod
dialogue_eabKq,Injection completed! Acquiring data. @w4 Oh .. that is. Oh...  One second. Compiling information.,Einleitung abgeschlossen! Erfassen von Daten. @w4 Oh ... das ist. Oh ... eine Sekunde. Informationen zusammenführen.,Injection terminée! Acquisition des données. @w4 Oh... c'est ça. Oh... Une seconde. Compilation des informations...,Iniezione completata! Acquisizione dati. @w4 Oh ... ecco. Oh... Un secondo. Compilazione delle informazioni.,¡Inyección completada! Adquiriendo datos. @w4 Oh .. eso es. Oh... Un segundo. Compilando información.,,,,Инъекция завершена! Получение данных. @w4 Ох .. это. О... Секунду. Сбор информации.,射出完了！データ取得中.  @w4 ああ...それは あ... ちょっと待ってください. 情報をまとめます.,@q0 注入完成！获取数据。@w4 哦......那是 哦......稍等。编译信息。,注入完成! 獲取資料. @w4 噢.那真是.噢...等我一下. 編排訊息.,,,,,Đã xâm nhập xong! Thu thập dữ liệu. @w4 Ồ .. đó là. Ồ ... Một giây. Tổng hợp thông tin.
dialogue_u8mwq,Yarod?,Yarod?,Yarod?,Yarod?,¿Yarod?,,,,Ярод?,ヤロッド？,Yarod？,Yarod?,,,,,Yarod?
dialogue_KuKaS,"Ok, that is worse than expected.  We need to stop that station asap or this part of the galaxy will be lost in a few days...","Ok, das ist schlimmer als erwartet.  Wir müssen die Station so schnell wie möglich ausschalten, sonst ist dieser Teil der Galaxie in ein paar Tagen verloren...","Ok, c'est pire que prévu. Nous devons arrêter cette station dès que possible ou cette partie de la galaxie sera perdue dans quelques jours...","Ok, è peggio del previsto.  Dobbiamo fermare quella stazione il prima possibile o questa parte della galassia sarà persa in pochi giorni...","Ok, esto es peor de lo esperado.  Tenemos que detener esa estación cuanto antes o esta parte de la galaxia estará perdida en unos días...",,,,"Хорошо, это хуже, чем ожидалось. Нам нужно остановить эту станцию как можно скорее, иначе эта часть галактики будет потеряна через несколько дней...","OK. 予想以上に悪い状況のようです.  早急にあのステーションを止めないと, 数日後には銀河系のこの部分が失われてしまいます....",好吧，这比预期的还要糟糕。我们需要尽快阻止那个空间站，否则这个星系的这部分将在几天内丢失...,"好了,這比預期的還要糟糕.我們需要馬上阻止太空站的活動不然這個星系將會在幾天後淪陷...",,,,,"Ok, điều đó tệ hơn mong đợi. Chúng ta cần phải dừng trạm đó càng sớm càng tốt nếu không phần thiên hà này sẽ biến mất trong vài ngày tới ..."
dialogue_u87q4,"Details please, Yarod! <i>(Additional Info)</i>","Details bitte, Yarod! <i>(Zusätzliche Informationen)</i>","Des détails s'il te plaît, Yarod ! <i>(Infos supplémentaires)</i>","Dettagli per favore, Yarod! <i>(Informazioni aggiuntive)</i>","¡Detalles, por favor, Yarod! <i>(Información adicional)</i>",,,,"Подробности, пожалуйста, Ярод! <i>(Дополнительная информация)</i>","詳細を頼む, ヤロッド! <i>（追加情報）</i>.",请提供详细信息，Yarod！<i>（补充信息）</i>,"請告訴我完整細節, Yarod! <i>(額外訊息)</i>",,,,,"Xin vui lòng chi tiết, Yarod! <i> (Thông tin bổ sung) </i>"
dialogue_K0SW8,"As I already told the GLaD command, the station is producing a fluid of unknown properties. I have found several specimens of that material when I investigated what the pirates are doing here. This material does not exist in any world of this part of the galaxy. Neither the Zirax, nor the Kriel or any other faction uses this. The production plans indicate it is kind of a very advanced type of nanofluid enriched with nanobots. I doubt any of the known civilizations would be able to produce it .. although ...","Wie ich dem GLaD-Kommando bereits mitgeteilt habe, produziert die Station eine Flüssigkeit mit unbekannten Eigenschaften. Ich habe mehrere Exemplare dieses Materials gefunden, als ich untersucht habe, was die Piraten hier machen. Dieses Material gibt es auf keiner Welt in diesem Teil der Galaxie. Weder die Zirax, noch die Kriel oder eine andere Fraktion verwenden es. Die Produktionspläne deuten darauf hin, dass es eine Art sehr fortschrittliches Nanofluid ist, das mit Nanobots angereichert ist. Ich bezweifle, dass irgendeine der bekannten Zivilisationen in der Lage wäre, es zu produzieren ... obwohl ...","Comme je l'ai déjà dit au commandement de GLaD, la station produit un fluide aux propriétés inconnues. J'ai trouvé plusieurs spécimens de cette matière lorsque j'ai enquêté sur ce que font les pirates ici. Cette matière n'existe dans aucun monde de cette partie de la galaxie. Ni les Zirax, ni les Kriel, ni aucune autre faction ne l'utilise. Les plans de production indiquent qu'il s'agit d'un type très avancé de nanofluide enrichi de nanorobots. Je doute qu'aucune des civilisations connues ne soit capable de le produire ... bien que ...","Come ho già detto al comando GLaD, la stazione produce un fluido dalle proprietà sconosciute. Ho trovato diversi esemplari di questo materiale quando ho indagato su ciò che i pirati stanno facendo qui. Questo materiale non esiste in nessun mondo di questa parte della galassia. Né gli Zirax, né i Kriel o altre fazioni lo utilizzano. I piani di produzione indicano che si tratta di un tipo di nanofluido molto avanzato arricchito con nanobot. Dubito che nessuna delle civiltà conosciute sia in grado di produrlo... anche se...","Como ya dije al mando de GLaD, la estación produce un fluido de propiedades desconocidas. He encontrado varios ejemplares de ese material cuando he investigado lo que los piratas están haciendo aquí. Este material no existe en ningún mundo de esta parte de la galaxia. Ni los Zirax, ni los Kriel ni ninguna otra facción lo utilizan. Los planes de producción indican que es una especie de nanofluido muy avanzado enriquecido con nanobots. Dudo que ninguna de las civilizaciones conocidas sea capaz de producirlo... aunque...",,,,"Как я уже сказал командованию GLaD, станция производит жидкость неизвестных свойств. Я нашел несколько экземпляров этого материала, когда исследовал, что здесь делают пираты. Этого материала нет ни в одном мире в этой части галактики. Ни Зиракс, ни Крил, ни какая-либо другая фракция не используют это. В планах производства указано, что это очень продвинутый тип наножидкости, обогащенный нанороботами. Я сомневаюсь, что какая-либо из известных цивилизаций смогла бы создать его .. хотя...","GLaDコマンドにすでに伝えたように, そのステーションは未知の特性を持つ液体を生成している. 私は海賊がここで何をしているかを調査した際, その物質の標本をいくつか見つけました. この物質は, この銀河系のどの世界にも存在しません. ジラックスもクリエルも, 他のどの派閥もこれを使っていません. 生産計画によると, これはナノボットが濃縮された, 非常に高度なタイプのナノ流体のようです. 既知のどの文明も, これを製造することはできないでしょう .. しかし ...",正如我已经告诉GLaD指挥部的，空间站正在生产一种未知属性的液体。当我调查海盗在这里做什么时，我发现了这种材料的几个样本。这种材料在这个星系的任何世界都不存在。无论是Zirax、Kriel还是任何其他派系都没有使用过。生产计划表明它是一种非常先进的纳米液体，富含纳米机器人。我怀疑任何已知的文明都能够生产它...尽管...,"就像我已經跟 GLaD指揮部說的, 太空站正在生成某種未知的液體.我在研究海盜在這裡的活動時發現了不少那個液體的樣本. 這個液體並不存在於這個星系的的任何物質中. 既不是 茲瑞克, 也不是克里爾或任何其他勢力在使用的.製程計畫顯示這是某種非常先進的奈米液體且當中富含奈米機器人.我不認為任何已知的文明有辦法製造這個東西 ..話雖如此 ...",,,,,"Như tôi đã nói với lệnh GLaD, trạm đang tạo ra một chất lỏng không xác định. Tôi đã tìm thấy một số mẫu vật của vật liệu đó khi tôi điều tra xem những tên Không tặc đang làm gì ở đây. Vật chất này không tồn tại trong bất kỳ thế giới nào của phần thiên hà này. Cả Zirax, Kriel hay bất kỳ phe phái nào khác đều không sử dụng thứ này. Các kế hoạch sản xuất cho thấy nó là một loại chất lỏng nano rất tiên tiến được làm giàu bằng nanobots. Tôi nghi ngờ rằng bất kỳ nền văn minh nào đã biết sẽ có thể tạo ra nó .. mặc dù ..."
dialogue_mmemm,Although .. what?,Obwohl .. was?,Même si… quoi?,Altrimenti .. cosa?,Aunque .. ¿qué?,,,,Хотя .. что?,しかし......何だ？,虽然......什么？,話雖如此 ..然後什麼?,,,,,Mặc dù .. sao?
dialogue_uK4eW,Yarod .. please!,Yarod .. bitte!,Yarod... s'il te plaît!,Yarod... per favore!,Yarod... ¡por favor!,,,,Ярод .. пожалуйста!,ヤロッド...頼む！,Yarod......请！,Yarod .. 請說清楚!,,,,,Yarod .. làm ơn!
dialogue_gMaCS,"There is a rumor of a race of machines, called the TESCH.  They are said to reside somewhere towards the center of the galaxy. They were never seen in that sector of the galaxy and none of the known factions seem to have had any contact for hundreds of years.  Possibly a hoax. Such an advanced civilization would not have slipped off the radar .. except it was their absolute intention. @p9 Hm. When we make it out alive, we should try to convince the GLaD command to send an expedition force to the Excavation site where that 'Essence of the VOID' fragment was found. I managed to secure the coordinates at least. @p9 But for now - the deletion programs I injected into the remote processors have not been detected. Seems like a different section of the artifact was infecting the AI this time. It is far less aggressive and less well protected. Maybe it was the production command core. Anyways. Let's save the sector for all you biological beings, shall we?","Es gibt ein Gerücht über eine Rasse von Maschinen, genannt die TESCH.  Sie sollen sich irgendwo in Richtung Zentrum der Galaxie aufhalten. Sie wurden nie in diesem Sektor der Galaxie gesehen und keine der bekannten Fraktionen scheint seit Hunderten von Jahren Kontakt zu ihnen gehabt zu haben.  Möglicherweise ein Schwindel. Eine so fortschrittliche Zivilisation wäre nicht vom Radar verschwunden ... es sei denn, es war absolut ihre Absicht. @p9 Hm. Wenn wir es lebend rausschaffen, sollten wir versuchen, das GLaD-Kommando davon zu überzeugen, eine Expeditionstruppe zu der Ausgrabungsstätte zu schicken, wo dieses 'Essenz des VOID'-Fragment gefunden wurde. Ich habe es zumindest geschafft, die Koordinaten zu sichern. @p9 Aber für den Moment - die Löschprogramme, die ich in die entfernten Prozessoren injiziert habe, sind nicht entdeckt worden. Es scheint, dass diesmal ein anderer Teil des Artefakts die KI infiziert hat. Er ist weit weniger aggressiv und weniger gut geschützt. Vielleicht war es der Produktionskommandokern. Wie auch immer. Retten wir den Sektor für euch biologische Wesen, ja?","Il y a une rumeur à propos d'une civilisation de machines, appelée le TECH. On dit qu'ils résident quelque part vers le centre de la galaxie. Ils n'ont jamais été vus dans ce secteur de la galaxie et aucune des factions connues ne semblent avoir eu de contact depuis des centaines d'années. Peut-être un canular. Une civilisation aussi avancée n'aurait pas échappé au radar... sauf si c'était précisément leur intention. @p9 Hm. Quand nous serons sortis d'affaire, nous devrions essayer de convaincre le commandement GLaD d'envoyer une force d'expédition sur le site d'excavation où ce fragment «Essence du VOID» a été trouvé. J'ai au moins réussi à enregistrer les coordonnées. @p9 Mais pour l'instant - les programmes d'effacement que j'ai injectés dans les processeurs distants n'ont pas eu d'effet. C'est comme si une section différente de l'artefact infectait l'IA cette fois. Il est beaucoup moins agressif et moins bien protégé. C'était peut-être le noyau de la commande de production. Bref. Tâchons de sauver le secteur et la vie de tous les êtres biologiques, voulez-vous?","Si dice che esista una razza di macchine, chiamata TESCH.  Si dice che risiedano da qualche parte verso il centro della galassia. Non sono mai stati visti in quel settore della galassia e nessuna delle fazioni conosciute sembra aver avuto contatti per centinaia di anni.  Forse si tratta di una bufala. Una civiltà così avanzata non sarebbe sfuggita ai radar... se non fosse stata la loro assoluta intenzione. @p9 Hm. Se riusciamo a uscirne vivi, dovremmo cercare di convincere il comando GLaD a inviare una forza di spedizione al sito di scavo dove è stato trovato il frammento di 'Essenza del VUOTO'. Sono riuscito ad assicurarmi almeno le coordinate. @p9 Ma per ora i programmi di cancellazione che ho iniettato nei processori remoti non sono stati rilevati. Sembra che questa volta sia stata una sezione diversa dell'artefatto a infettare l'IA. È molto meno aggressiva e meno protetta. Forse era il nucleo di comando della produzione. In ogni caso. Salviamo il settore per tutti voi esseri biologici, che ne dite?","Hay un rumor sobre una raza de máquinas, llamada TESCH.  Se dice que residen en algún lugar hacia el centro de la galaxia. Nunca se les ha visto en ese sector de la galaxia y ninguna de las facciones conocidas parece haber tenido contacto alguno durante cientos de años.  Posiblemente sea un engaño. Una civilización tan avanzada no habría pasado desapercibida... salvo que fuera su intención absoluta. @p9 Hm. Cuando salgamos con vida, deberíamos intentar convencer al mando de la GLaD para que envíe una fuerza de expedición al lugar de la excavación donde se encontró ese fragmento de la 'Esencia del Vacío'. Al menos he conseguido las coordenadas. @p9 Pero por ahora, los programas de borrado que inyecté en los procesadores remotos no han sido detectados. Parece que una sección diferente del artefacto estaba infectando a la IA esta vez. Es mucho menos agresiva y está menos protegida. Tal vez fuera el núcleo de mando de producción. En cualquier caso. Salvemos el sector para todos los seres biológicos, ¿de acuerdo?",,,,"Существует слух о расе машин, называемых TESCH. Говорят, что они проживают где-то ближе к центру галактики. Их никогда не видели в этом секторе галактики, и ни одна из известных фракций, похоже, не поддерживала никаких контактов в течение сотен лет. Возможно розыгрыш. Такая развитая цивилизация не ускользнула бы из поля зрения .. если бы это не было их абсолютным намерением. @p9 Хм. Когда мы выберемся живыми, мы должны попытаться убедить команду GLaD отправить экспедицию на место раскопок, где был найден этот фрагмент «Сущности VOID». По крайней мере, мне удалось расшифровать координаты. @p9 Но пока - программы удаления, которые я ввел в удаленные процессоры, не обнаружены. Похоже, на этот раз ИИ заразил другой участок артефакта. Он гораздо менее агрессивен и менее хорошо защищен. Возможно, это было ядро производственной команды. В любом случае. Давайте сохраним сектор для всех вас, биологических существ, не так ли?","テッシュ（TESCH）と呼ばれる機械の種族の噂があります.  彼らは銀河の中心部のどこかに住んでいると言われています. 彼らは銀河系のそのセクターでは見られず, 既知のどの派閥も何百年も接触していないようです.  デマの可能性もある. そのような高度な文明は, 彼らの絶対的な意図を除けば, レーダーをすり抜けることはできないでしょう... @p9 ふむ. 生きて帰れたら, GLaD司令部に「VOIDのエッセンス(Essence of the VOID)」の断片が発見された発掘現場に探検隊を派遣するように説得してみます. なんとか座標だけは確保しました. しかし, 今のところ, リモートプロセッサに注入した削除プログラムは検出されていません. 今回はアーティファクトの別の部分がAIに感染していたようですね. 攻撃性がはるかに低く, 防御力も低い. 多分, 生産コマンドコアだったのでしょう. ともかく. このセクターを生物学的に保存することにしますが, 構いませんね？",@q0 有传言说有一个叫做TESCH的机器种族。据说他们居住在银河系中心的某个地方。然而，他们从未在那个星区出现过，而且似乎几百年来没有任何已知的派系与他们有过接触。可能是个骗局。这样一个先进的文明不可能从雷达上消失...除非那是他们绝对有意为之。@p9 嗯。当我们活着出去后，我们应该尝试说服GLaD指挥部派遣一支远征军到那个'虚空精华'碎片被发现的挖掘现场。至少我已经确保了坐标。@p9 但现在——我注入到远程处理器的删除程序还没有被发现。看起来这次是文物的不同部分感染了AI。它没有那么激进，保护也没有那么好。也许是生产命令核心。无论如何。让我们为所有生物保留这个星区，好吗？,"傳說中有個機械的種族, 該種族名叫泰施. 據說它們定居在靠近銀河系中心的地方. 它們從未在該星區被目擊過且已經好幾百年都沒有跟任何一個派系勢力有過來往.可能只是一個假的傳說.如此高科技的種族不會無緣無故的銷聲匿跡..除非它們下定決心不想被發現. @p9 恩. 假如我們活著逃離, 我們應該嘗試說服GLaD 指揮部派遣一支遠征隊到那個'虛空的精華'的碎片被發現的挖掘地.我有設法找到該地的座標了. @p9 但是現在 - 我注射進遙控處理器的刪除程序還未被發現. 看起來這次是不同區塊的遺物來感染AI的. 比較沒有侵略性且防備較弱的. 或許是製造指揮核心的關係. 總之. 我們來救下這星區的所有生物族類免於災難吧, 要來嗎?",,,,,"Có một tin đồn về một cuộc chạy đua của máy móc, được gọi là TESCH. Chúng được cho là cư trú ở đâu đó về phía trung tâm của thiên hà. Họ chưa bao giờ được nhìn thấy trong khu vực đó của thiên hà và không có phe phái nào được biết đến dường như có bất kỳ liên hệ nào trong hàng trăm năm. Có thể là một trò lừa bịp. Một nền văn minh tiên tiến như vậy sẽ không lọt khỏi tầm ngắm .. ngoại trừ đó là ý định tuyệt đối của họ. @p9 Hừm. Khi chúng ta làm cho nó sống sót, chúng ta nên cố gắng thuyết phục lệnh GLaD cử một lực lượng thám hiểm đến địa điểm Khai quật nơi tìm thấy mảnh vỡ 'Cốt lõi của HƯ KHÔNG' đó. Ít nhất tôi đã cố gắng bảo đảm các tọa độ. @p9 Nhưng hiện tại - các chương trình xóa mà tôi đã đưa vào bộ xử lý từ xa vẫn chưa được phát hiện. Có vẻ như lần này một phần khác của hiện vật đã lây nhiễm cho AI. Nó ít hung dữ hơn và ít được bảo vệ tốt hơn. Có thể đó là cốt lõi của lệnh sản xuất. Dù sao đi nữa. Chúng ta hãy cứu lĩnh vực này cho tất cả các sinh vật sinh học của bạn, phải không?"
dialogue_aWOW0,So .. what's the plan?,Also .. was ist der Plan?,Donc... c'est quoi le plan?,Allora... qual è il piano?,Entonces... ¿cuál es el plan?,,,,Итак .. каков план?,それで .. 計画はどうなっている？,那么......计划是什么？,所以..計畫是什麼?,,,,,Vậy .. kế hoạch là gì?
dialogue_aSaiO,Yarod,Yarod,Yarod,Yarod,Yarod,,,,Ярод,ヤロッド,Yarod,Yarod,,,,,Yarod
dialogue_C0eSe,"Commander, before you reveal my existence to the GLaD .. may I ask you to not do that and keep it kind of our secret?","Commander, bevor du dem GLaD meine Existenz offenbarst ... darf ich dich bitten, das nicht zu tun und es sozusagen als unser Geheimnis zu bewahren?","Commandant, je vous demande de ne pas révéler mon existence au GLaD... pouvons-nous garder ça secret?","Comandante, prima di rivelare la mia esistenza al GLaD... posso chiederle di non farlo e di mantenere una sorta di nostro segreto?","Comandante, antes de revelar mi existencia al GLaD... ¿puedo pedirte que no lo hagas y mantengas una especie de secreto nuestro?",,,,"Командир, прежде чем вы откроете GLaD мое существование .. могу я попросить вас не делать этого и сохранить это в некотором роде в секрете?","司令官, GLaDに私の存在を明かすのをやめて... 私達だけの秘密にしておいてくれませんか？",指挥官，在向GLaD透露我的存在之前...我可以请求你不要那样做，让我们保守这个秘密吗？,"指揮官, 在你將我的存在曝光給 GLaD前..我能拜託你不要這麼做並把這事當作我們之間的祕密嗎?",,,,,"Chỉ huy, trước khi anh tiết lộ sự tồn tại của tôi cho GLaD .. tôi có thể yêu cầu anh không làm điều đó và giữ bí mật của chúng tôi không?"
dialogue_CSSYe,"You are asking a lot, my friend.","Du verlangst eine Menge, mein Freund.","Tu demandes beaucoup, mon ami.","Stai chiedendo molto, amico mio.","Estás pidiendo mucho, amigo mío.",,,,"Вы многого просите, мой друг.","随分なお願いだな, 友よ.",你的要求很过分，我的朋友。,"你的要求很多, 這位朋友.",,,,,"Bạn đang hỏi rất nhiều, bạn của tôi."
